ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001670254-23-000647	50	WI
0001670254-23-000647	51	WY
0001670254-23-000647	52	B5
0001670254-23-000647	53	GU
0001670254-23-000647	54	PR
0001670254-23-000647	55	VI
0001670254-23-000647	2	AK
0001670254-23-000645	33	NY
0001670254-23-000645	32	NM
0001670254-23-000645	35	ND
0001670254-23-000645	36	OH
0001670254-23-000645	37	OK
0001670254-23-000645	38	OR
0001670254-23-000645	39	PA
0001670254-23-000645	40	RI
0001670254-23-000645	41	SC
0001670254-23-000645	42	SD
0001670254-23-000645	43	TN
0001670254-23-000645	44	TX
0001670254-23-000645	52	B5
0001670254-23-000645	53	GU
0001670254-23-000645	54	PR
0001670254-23-000645	55	VI
0001670254-23-000645	56	1V
0001670254-23-000645	45	UT
0001670254-23-000645	46	VT
0001670254-23-000645	47	VA
0001670254-23-000645	48	WA
0001670254-23-000645	49	WV
0001670254-23-000645	50	WI
0001670254-23-000645	51	WY
0001670254-23-000645	1	AL
0001670254-23-000645	2	AK
0001670254-23-000645	3	AZ
0001670254-23-000645	4	AR
0001670254-23-000645	5	CA
0001670254-23-000645	6	CO
0001670254-23-000645	7	CT
0001670254-23-000645	8	DE
0001670254-23-000645	9	DC
0001670254-23-000645	10	FL
0001670254-23-000645	11	GA
0001670254-23-000645	12	HI
0001670254-23-000645	13	ID
0001670254-23-000645	14	IL
0001670254-23-000645	15	IN
0001670254-23-000645	16	IA
0001670254-23-000645	17	KS
0001670254-23-000645	18	KY
0001670254-23-000645	19	LA
0001670254-23-000645	20	ME
0001670254-23-000645	21	MD
0001670254-23-000645	22	MA
0001670254-23-000645	23	MI
0001670254-23-000645	24	MN
0001670254-23-000645	25	MS
0001670254-23-000645	26	MO
0001670254-23-000645	27	MT
0001670254-23-000645	28	NE
0001670254-23-000645	29	NV
0001670254-23-000645	30	NH
0001670254-23-000645	31	NJ
0001670254-23-000645	34	NC
0001746059-23-000157	23	MI
0001746059-23-000157	24	MN
0001746059-23-000157	25	MS
0001746059-23-000157	26	MO
0001746059-23-000157	27	MT
0001746059-23-000157	28	NE
0001746059-23-000157	29	NV
0001746059-23-000157	30	NH
0001746059-23-000157	31	NJ
0001746059-23-000157	32	NM
0001746059-23-000157	33	NY
0001746059-23-000157	34	NC
0001746059-23-000157	35	ND
0001746059-23-000157	36	OH
0001746059-23-000157	37	OK
0001746059-23-000157	38	OR
0001746059-23-000157	39	PA
0001746059-23-000157	40	PR
0001746059-23-000157	41	RI
0001746059-23-000157	42	SC
0001746059-23-000157	1	AL
0001746059-23-000157	2	AK
0001746059-23-000157	3	AZ
0001746059-23-000157	4	AR
0001746059-23-000157	5	CA
0001746059-23-000157	6	CO
0001746059-23-000157	7	CT
0001746059-23-000157	8	DE
0001746059-23-000157	9	DC
0001746059-23-000157	10	FL
0001746059-23-000157	11	GA
0001746059-23-000157	12	HI
0001746059-23-000157	13	ID
0001746059-23-000157	14	IL
0001746059-23-000157	15	IN
0001746059-23-000157	16	IA
0001746059-23-000157	17	KS
0001746059-23-000157	18	KY
0001746059-23-000157	19	LA
0001746059-23-000157	20	ME
0001746059-23-000157	21	MD
0001746059-23-000157	22	MA
0001746059-23-000157	43	SD
0001746059-23-000157	44	TN
0001746059-23-000157	45	TX
0001746059-23-000157	46	UT
0001746059-23-000157	47	VT
0001746059-23-000157	48	VA
0001746059-23-000157	49	WA
0001746059-23-000157	50	WV
0001746059-23-000157	51	WI
0001746059-23-000157	52	WY
0001665160-23-001399	1	AL
0001665160-23-001399	52	WY
0001665160-23-001399	3	AZ
0001665160-23-001399	4	AR
0001665160-23-001399	5	CA
0001665160-23-001399	6	CO
0001665160-23-001399	7	CT
0001665160-23-001399	8	DC
0001665160-23-001399	9	DE
0001665160-23-001399	10	FL
0001665160-23-001399	11	GA
0001665160-23-001399	12	HI
0001665160-23-001399	13	ID
0001665160-23-001399	14	IL
0001665160-23-001399	15	IN
0001665160-23-001399	16	IA
0001665160-23-001399	17	KS
0001665160-23-001399	18	KY
0001665160-23-001399	19	LA
0001665160-23-001399	20	ME
0001665160-23-001399	21	MD
0001665160-23-001399	22	MA
0001665160-23-001399	23	MI
0001665160-23-001399	24	MN
0001665160-23-001399	25	MS
0001665160-23-001399	26	MO
0001665160-23-001399	27	MT
0001665160-23-001399	28	NE
0001665160-23-001399	29	NV
0001665160-23-001399	30	NH
0001665160-23-001399	31	NJ
0001665160-23-001399	32	NM
0001665160-23-001399	33	NY
0001665160-23-001399	34	NC
0001665160-23-001399	35	ND
0001665160-23-001399	36	OH
0001665160-23-001399	37	OK
0001665160-23-001399	38	OR
0001665160-23-001399	39	PA
0001665160-23-001399	40	PR
0001665160-23-001399	41	RI
0001665160-23-001399	42	SC
0001665160-23-001399	43	SD
0001665160-23-001399	44	TN
0001665160-23-001399	45	TX
0001665160-23-001399	46	UT
0001665160-23-001399	47	VT
0001665160-23-001399	48	VA
0001665160-23-001399	49	WA
0001665160-23-001399	50	WV
0001665160-23-001399	51	WI
0001665160-23-001399	2	AK
0001665160-23-001397	23	MI
0001665160-23-001397	24	MN
0001665160-23-001397	25	MS
0001665160-23-001397	26	MO
0001665160-23-001397	27	MT
0001665160-23-001397	28	NE
0001665160-23-001397	29	NV
0001665160-23-001397	30	NH
0001665160-23-001397	31	NJ
0001665160-23-001397	32	NM
0001665160-23-001397	33	NY
0001665160-23-001397	34	NC
0001665160-23-001397	35	ND
0001665160-23-001397	36	OH
0001665160-23-001397	37	OK
0001665160-23-001397	38	OR
0001665160-23-001397	39	PA
0001665160-23-001397	40	PR
0001665160-23-001397	41	RI
0001665160-23-001397	42	SC
0001665160-23-001397	43	SD
0001665160-23-001397	44	TN
0001665160-23-001397	45	TX
0001665160-23-001397	46	UT
0001665160-23-001397	47	VT
0001665160-23-001397	48	VA
0001665160-23-001397	49	WA
0001665160-23-001397	50	WV
0001665160-23-001397	51	WI
0001665160-23-001397	52	WY
0001665160-23-001397	1	AL
0001665160-23-001397	2	AK
0001665160-23-001397	3	AZ
0001665160-23-001397	4	AR
0001665160-23-001397	5	CA
0001665160-23-001397	6	CO
0001665160-23-001397	7	CT
0001665160-23-001397	8	DE
0001665160-23-001397	9	DC
0001665160-23-001397	10	FL
0001665160-23-001397	11	GA
0001665160-23-001397	12	HI
0001665160-23-001397	13	ID
0001665160-23-001397	14	IL
0001665160-23-001397	15	IN
0001665160-23-001397	16	IA
0001665160-23-001397	17	KS
0001665160-23-001397	18	KY
0001665160-23-001397	19	LA
0001665160-23-001397	20	ME
0001665160-23-001397	21	MD
0001665160-23-001397	22	MA
0001665160-23-001396	21	MD
0001665160-23-001396	22	MA
0001665160-23-001396	23	MI
0001665160-23-001396	24	MN
0001665160-23-001396	25	MS
0001665160-23-001396	26	MO
0001665160-23-001396	27	MT
0001665160-23-001396	28	NE
0001665160-23-001396	29	NV
0001665160-23-001396	30	NH
0001665160-23-001396	31	NJ
0001665160-23-001396	32	NM
0001665160-23-001396	33	NY
0001665160-23-001396	34	NC
0001665160-23-001396	35	ND
0001665160-23-001396	36	OH
0001665160-23-001396	37	OK
0001665160-23-001396	38	OR
0001665160-23-001396	39	PA
0001665160-23-001396	40	PR
0001665160-23-001396	41	RI
0001665160-23-001396	42	SC
0001665160-23-001396	43	SD
0001665160-23-001396	44	TN
0001665160-23-001396	45	TX
0001665160-23-001396	46	UT
0001665160-23-001396	47	VT
0001665160-23-001396	48	VA
0001665160-23-001396	49	WA
0001665160-23-001396	50	WV
0001665160-23-001396	51	WI
0001665160-23-001396	52	WY
0001665160-23-001396	1	AL
0001665160-23-001396	2	AK
0001665160-23-001396	3	AZ
0001665160-23-001396	4	AR
0001665160-23-001396	5	CA
0001665160-23-001396	6	CO
0001665160-23-001396	7	CT
0001665160-23-001396	8	DE
0001665160-23-001396	9	DC
0001665160-23-001396	10	FL
0001665160-23-001396	11	GA
0001665160-23-001396	12	HI
0001665160-23-001396	13	ID
0001665160-23-001396	14	IL
0001665160-23-001396	15	IN
0001665160-23-001396	16	IA
0001665160-23-001396	17	KS
0001665160-23-001396	18	KY
0001665160-23-001396	19	LA
0001665160-23-001396	20	ME
0001972790-23-000001	42	SC
0001972790-23-000001	43	SD
0001972790-23-000001	44	TN
0001972790-23-000001	45	TX
0001972790-23-000001	46	UT
0001972790-23-000001	47	VT
0001972790-23-000001	48	VA
0001972790-23-000001	49	WA
0001972790-23-000001	50	WV
0001972790-23-000001	51	WI
0001972790-23-000001	52	WY
0001972790-23-000001	3	AZ
0001972790-23-000001	4	AR
0001972790-23-000001	5	CA
0001972790-23-000001	6	CO
0001972790-23-000001	7	CT
0001972790-23-000001	8	DE
0001972790-23-000001	9	DC
0001972790-23-000001	10	FL
0001972790-23-000001	11	GA
0001972790-23-000001	12	HI
0001972790-23-000001	13	ID
0001972790-23-000001	14	IL
0001972790-23-000001	15	IN
0001972790-23-000001	16	IA
0001972790-23-000001	17	KS
0001972790-23-000001	18	KY
0001972790-23-000001	19	LA
0001972790-23-000001	20	ME
0001972790-23-000001	21	MD
0001972790-23-000001	1	AL
0001972790-23-000001	2	AK
0001972790-23-000001	22	MA
0001972790-23-000001	23	MI
0001972790-23-000001	24	MN
0001972790-23-000001	25	MS
0001972790-23-000001	26	MO
0001972790-23-000001	27	MT
0001972790-23-000001	28	NE
0001972790-23-000001	29	NV
0001972790-23-000001	30	NH
0001972790-23-000001	31	NJ
0001972790-23-000001	32	NM
0001972790-23-000001	33	NY
0001972790-23-000001	34	NC
0001972790-23-000001	35	ND
0001972790-23-000001	36	OH
0001972790-23-000001	37	OK
0001972790-23-000001	38	OR
0001972790-23-000001	39	PA
0001972790-23-000001	40	PR
0001972790-23-000001	41	RI
0001670254-23-000643	33	NY
0001670254-23-000643	56	1V
0001670254-23-000643	35	ND
0001670254-23-000643	36	OH
0001670254-23-000643	37	OK
0001670254-23-000643	38	OR
0001670254-23-000643	39	PA
0001670254-23-000643	40	RI
0001670254-23-000643	41	SC
0001670254-23-000643	42	SD
0001670254-23-000643	43	TN
0001670254-23-000643	44	TX
0001670254-23-000643	45	UT
0001670254-23-000643	46	VT
0001670254-23-000643	47	VA
0001670254-23-000643	48	WA
0001670254-23-000643	49	WV
0001670254-23-000643	50	WI
0001670254-23-000643	51	WY
0001670254-23-000643	52	B5
0001670254-23-000643	53	GU
0001670254-23-000643	54	PR
0001670254-23-000643	1	AL
0001670254-23-000643	2	AK
0001670254-23-000643	3	AZ
0001670254-23-000643	4	AR
0001670254-23-000643	5	CA
0001670254-23-000643	6	CO
0001670254-23-000643	7	CT
0001670254-23-000643	8	DE
0001670254-23-000643	9	DC
0001670254-23-000643	10	FL
0001670254-23-000643	11	GA
0001670254-23-000643	12	HI
0001670254-23-000643	13	ID
0001670254-23-000643	14	IL
0001670254-23-000643	15	IN
0001670254-23-000643	16	IA
0001670254-23-000643	17	KS
0001670254-23-000643	18	KY
0001670254-23-000643	19	LA
0001670254-23-000643	20	ME
0001670254-23-000643	21	MD
0001670254-23-000643	22	MA
0001670254-23-000643	23	MI
0001670254-23-000643	24	MN
0001670254-23-000643	25	MS
0001670254-23-000643	26	MO
0001670254-23-000643	27	MT
0001670254-23-000643	28	NE
0001670254-23-000643	29	NV
0001670254-23-000643	30	NH
0001670254-23-000643	31	NJ
0001670254-23-000643	32	NM
0001670254-23-000643	55	VI
0001670254-23-000643	34	NC
0001665160-23-001395	1	AL
0001665160-23-001395	52	WY
0001665160-23-001395	3	AZ
0001665160-23-001395	4	AR
0001665160-23-001395	5	CA
0001665160-23-001395	6	CO
0001665160-23-001395	7	CT
0001665160-23-001395	8	DE
0001665160-23-001395	9	DC
0001665160-23-001395	10	FL
0001665160-23-001395	11	GA
0001665160-23-001395	12	HI
0001665160-23-001395	14	IL
0001665160-23-001395	15	IN
0001665160-23-001395	16	IA
0001665160-23-001395	17	KS
0001665160-23-001395	18	KY
0001665160-23-001395	19	LA
0001665160-23-001395	20	ME
0001665160-23-001395	21	MD
0001665160-23-001395	22	MA
0001665160-23-001395	23	MI
0001665160-23-001395	24	MN
0001665160-23-001395	25	MS
0001665160-23-001395	26	MO
0001665160-23-001395	27	MT
0001665160-23-001395	28	NE
0001665160-23-001395	29	NV
0001665160-23-001395	30	NH
0001665160-23-001395	31	NJ
0001665160-23-001395	32	NM
0001665160-23-001395	33	NY
0001665160-23-001395	34	NC
0001665160-23-001395	35	ND
0001665160-23-001395	36	OH
0001665160-23-001395	37	OK
0001665160-23-001395	38	OR
0001665160-23-001395	39	PA
0001665160-23-001395	40	PR
0001665160-23-001395	41	RI
0001665160-23-001395	42	SC
0001665160-23-001395	43	SD
0001665160-23-001395	44	TN
0001665160-23-001395	45	TX
0001665160-23-001395	13	ID
0001665160-23-001395	46	UT
0001665160-23-001395	47	VT
0001665160-23-001395	48	VA
0001665160-23-001395	49	WA
0001665160-23-001395	50	WV
0001665160-23-001395	51	WI
0001665160-23-001395	2	AK
0001981028-23-000001	48	VA
0001981028-23-000001	49	WA
0001981028-23-000001	50	WV
0001981028-23-000001	51	WI
0001981028-23-000001	52	WY
0001981028-23-000001	8	DE
0001981028-23-000001	9	DC
0001981028-23-000001	10	FL
0001981028-23-000001	11	GA
0001981028-23-000001	12	HI
0001981028-23-000001	13	ID
0001981028-23-000001	14	IL
0001981028-23-000001	15	IN
0001981028-23-000001	16	IA
0001981028-23-000001	17	KS
0001981028-23-000001	18	KY
0001981028-23-000001	19	LA
0001981028-23-000001	20	ME
0001981028-23-000001	21	MD
0001981028-23-000001	22	MA
0001981028-23-000001	23	MI
0001981028-23-000001	24	MN
0001981028-23-000001	25	MS
0001981028-23-000001	26	MO
0001981028-23-000001	27	MT
0001981028-23-000001	28	NE
0001981028-23-000001	29	NV
0001981028-23-000001	30	NH
0001981028-23-000001	31	NJ
0001981028-23-000001	32	NM
0001981028-23-000001	33	NY
0001981028-23-000001	34	NC
0001981028-23-000001	1	AL
0001981028-23-000001	2	AK
0001981028-23-000001	3	AZ
0001981028-23-000001	4	AR
0001981028-23-000001	5	CA
0001981028-23-000001	6	CO
0001981028-23-000001	7	CT
0001981028-23-000001	35	ND
0001981028-23-000001	36	OH
0001981028-23-000001	37	OK
0001981028-23-000001	38	OR
0001981028-23-000001	39	PA
0001981028-23-000001	40	PR
0001981028-23-000001	41	RI
0001981028-23-000001	42	SC
0001981028-23-000001	43	SD
0001981028-23-000001	44	TN
0001981028-23-000001	45	TX
0001981028-23-000001	46	UT
0001981028-23-000001	47	VT
0001890811-23-000003	25	MS
0001890811-23-000003	24	MN
0001890811-23-000003	27	MT
0001890811-23-000003	28	NE
0001890811-23-000003	29	NV
0001890811-23-000003	30	NH
0001890811-23-000003	31	NJ
0001890811-23-000003	32	NM
0001890811-23-000003	33	NY
0001890811-23-000003	34	NC
0001890811-23-000003	35	ND
0001890811-23-000003	36	OH
0001890811-23-000003	37	OK
0001890811-23-000003	38	OR
0001890811-23-000003	39	PA
0001890811-23-000003	40	PR
0001890811-23-000003	41	RI
0001890811-23-000003	42	SC
0001890811-23-000003	43	SD
0001890811-23-000003	44	TN
0001890811-23-000003	45	TX
0001890811-23-000003	46	UT
0001890811-23-000003	47	VT
0001890811-23-000003	48	VA
0001890811-23-000003	49	WA
0001890811-23-000003	50	WV
0001890811-23-000003	51	WI
0001890811-23-000003	52	WY
0001890811-23-000003	1	AL
0001890811-23-000003	2	AK
0001890811-23-000003	3	AZ
0001890811-23-000003	4	AR
0001890811-23-000003	5	CA
0001890811-23-000003	6	CO
0001890811-23-000003	7	CT
0001890811-23-000003	8	DE
0001890811-23-000003	9	DC
0001890811-23-000003	10	FL
0001890811-23-000003	11	GA
0001890811-23-000003	12	HI
0001890811-23-000003	13	ID
0001890811-23-000003	14	IL
0001890811-23-000003	15	IN
0001890811-23-000003	16	IA
0001890811-23-000003	17	KS
0001890811-23-000003	18	KY
0001890811-23-000003	19	LA
0001890811-23-000003	20	ME
0001890811-23-000003	21	MD
0001890811-23-000003	22	MA
0001890811-23-000003	23	MI
0001890811-23-000003	26	MO
0001978085-23-000001	33	NY
0001978085-23-000001	32	NM
0001978085-23-000001	35	ND
0001978085-23-000001	36	OH
0001978085-23-000001	37	OK
0001978085-23-000001	38	OR
0001978085-23-000001	39	PA
0001978085-23-000001	40	PR
0001978085-23-000001	41	RI
0001978085-23-000001	42	SC
0001978085-23-000001	43	SD
0001978085-23-000001	44	TN
0001978085-23-000001	45	TX
0001978085-23-000001	46	UT
0001978085-23-000001	47	VT
0001978085-23-000001	48	VA
0001978085-23-000001	49	WA
0001978085-23-000001	50	WV
0001978085-23-000001	51	WI
0001978085-23-000001	52	WY
0001978085-23-000001	1	AL
0001978085-23-000001	2	AK
0001978085-23-000001	3	AZ
0001978085-23-000001	4	AR
0001978085-23-000001	5	CA
0001978085-23-000001	6	CO
0001978085-23-000001	7	CT
0001978085-23-000001	8	DE
0001978085-23-000001	9	DC
0001978085-23-000001	10	FL
0001978085-23-000001	11	GA
0001978085-23-000001	12	HI
0001978085-23-000001	13	ID
0001978085-23-000001	14	IL
0001978085-23-000001	15	IN
0001978085-23-000001	16	IA
0001978085-23-000001	17	KS
0001978085-23-000001	18	KY
0001978085-23-000001	19	LA
0001978085-23-000001	20	ME
0001978085-23-000001	21	MD
0001978085-23-000001	22	MA
0001978085-23-000001	23	MI
0001978085-23-000001	24	MN
0001978085-23-000001	25	MS
0001978085-23-000001	26	MO
0001978085-23-000001	27	MT
0001978085-23-000001	28	NE
0001978085-23-000001	29	NV
0001978085-23-000001	30	NH
0001978085-23-000001	31	NJ
0001978085-23-000001	34	NC
0001665160-23-001390	1	AL
0001665160-23-001390	39	PA
0001665160-23-001390	3	AZ
0001665160-23-001390	4	AR
0001665160-23-001390	5	CA
0001665160-23-001390	6	CO
0001665160-23-001390	40	PR
0001665160-23-001390	41	RI
0001665160-23-001390	42	SC
0001665160-23-001390	43	SD
0001665160-23-001390	44	TN
0001665160-23-001390	45	TX
0001665160-23-001390	46	UT
0001665160-23-001390	47	VT
0001665160-23-001390	48	VA
0001665160-23-001390	49	WA
0001665160-23-001390	50	WV
0001665160-23-001390	51	WI
0001665160-23-001390	52	WY
0001665160-23-001390	7	CT
0001665160-23-001390	8	DC
0001665160-23-001390	9	DE
0001665160-23-001390	10	FL
0001665160-23-001390	11	GA
0001665160-23-001390	12	HI
0001665160-23-001390	13	ID
0001665160-23-001390	14	IL
0001665160-23-001390	15	IN
0001665160-23-001390	16	IA
0001665160-23-001390	17	KS
0001665160-23-001390	18	KY
0001665160-23-001390	19	LA
0001665160-23-001390	20	ME
0001665160-23-001390	21	MD
0001665160-23-001390	22	MA
0001665160-23-001390	23	MI
0001665160-23-001390	24	MN
0001665160-23-001390	25	MS
0001665160-23-001390	26	MO
0001665160-23-001390	27	MT
0001665160-23-001390	28	NE
0001665160-23-001390	29	NV
0001665160-23-001390	30	NH
0001665160-23-001390	31	NJ
0001665160-23-001390	32	NM
0001665160-23-001390	33	NY
0001665160-23-001390	34	NC
0001665160-23-001390	35	ND
0001665160-23-001390	36	OH
0001665160-23-001390	37	OK
0001665160-23-001390	38	OR
0001665160-23-001390	2	AK
0001665160-23-001388	47	VT
0001665160-23-001388	46	UT
0001665160-23-001388	49	WA
0001665160-23-001388	50	WV
0001665160-23-001388	51	WI
0001665160-23-001388	52	WY
0001665160-23-001388	1	AL
0001665160-23-001388	2	AK
0001665160-23-001388	3	AZ
0001665160-23-001388	4	AR
0001665160-23-001388	5	CA
0001665160-23-001388	6	CO
0001665160-23-001388	7	CT
0001665160-23-001388	8	DC
0001665160-23-001388	9	DE
0001665160-23-001388	10	FL
0001665160-23-001388	11	GA
0001665160-23-001388	12	HI
0001665160-23-001388	13	ID
0001665160-23-001388	14	IL
0001665160-23-001388	15	IN
0001665160-23-001388	16	IA
0001665160-23-001388	17	KS
0001665160-23-001388	18	KY
0001665160-23-001388	19	LA
0001665160-23-001388	20	ME
0001665160-23-001388	21	MD
0001665160-23-001388	22	MA
0001665160-23-001388	23	MI
0001665160-23-001388	24	MN
0001665160-23-001388	25	MS
0001665160-23-001388	26	MO
0001665160-23-001388	27	MT
0001665160-23-001388	28	NE
0001665160-23-001388	29	NV
0001665160-23-001388	30	NH
0001665160-23-001388	31	NJ
0001665160-23-001388	32	NM
0001665160-23-001388	33	NY
0001665160-23-001388	34	NC
0001665160-23-001388	35	ND
0001665160-23-001388	36	OH
0001665160-23-001388	37	OK
0001665160-23-001388	38	OR
0001665160-23-001388	39	PA
0001665160-23-001388	40	PR
0001665160-23-001388	41	RI
0001665160-23-001388	42	SC
0001665160-23-001388	43	SD
0001665160-23-001388	44	TN
0001665160-23-001388	45	TX
0001665160-23-001388	48	VA
0001746059-23-000156	46	UT
0001746059-23-000156	47	VT
0001746059-23-000156	48	VA
0001746059-23-000156	49	WA
0001746059-23-000156	50	WV
0001746059-23-000156	51	WI
0001746059-23-000156	52	WY
0001746059-23-000156	1	AL
0001746059-23-000156	2	AK
0001746059-23-000156	3	AZ
0001746059-23-000156	4	AR
0001746059-23-000156	5	CA
0001746059-23-000156	6	CO
0001746059-23-000156	7	CT
0001746059-23-000156	8	DE
0001746059-23-000156	9	DC
0001746059-23-000156	10	FL
0001746059-23-000156	11	GA
0001746059-23-000156	12	HI
0001746059-23-000156	13	ID
0001746059-23-000156	14	IL
0001746059-23-000156	15	IN
0001746059-23-000156	16	IA
0001746059-23-000156	17	KS
0001746059-23-000156	18	KY
0001746059-23-000156	19	LA
0001746059-23-000156	20	ME
0001746059-23-000156	21	MD
0001746059-23-000156	22	MA
0001746059-23-000156	23	MI
0001746059-23-000156	24	MN
0001746059-23-000156	25	MS
0001746059-23-000156	26	MO
0001746059-23-000156	27	MT
0001746059-23-000156	28	NE
0001746059-23-000156	29	NV
0001746059-23-000156	30	NH
0001746059-23-000156	31	NJ
0001746059-23-000156	32	NM
0001746059-23-000156	33	NY
0001746059-23-000156	34	NC
0001746059-23-000156	35	ND
0001746059-23-000156	36	OH
0001746059-23-000156	37	OK
0001746059-23-000156	38	OR
0001746059-23-000156	39	PA
0001746059-23-000156	40	PR
0001746059-23-000156	41	RI
0001746059-23-000156	42	SC
0001746059-23-000156	43	SD
0001746059-23-000156	44	TN
0001746059-23-000156	45	TX
0001669191-23-000588	31	NJ
0001669191-23-000588	18	KY
0001669191-23-000588	33	NY
0001669191-23-000588	34	NC
0001669191-23-000588	35	ND
0001669191-23-000588	36	OH
0001669191-23-000588	37	OK
0001669191-23-000588	38	OR
0001669191-23-000588	39	PA
0001669191-23-000588	40	RI
0001669191-23-000588	41	SC
0001669191-23-000588	42	SD
0001669191-23-000588	43	TN
0001669191-23-000588	44	TX
0001669191-23-000588	45	UT
0001669191-23-000588	46	VT
0001669191-23-000588	47	VA
0001669191-23-000588	48	WA
0001669191-23-000588	49	WV
0001669191-23-000588	25	MS
0001669191-23-000588	26	MO
0001669191-23-000588	27	MT
0001669191-23-000588	28	NE
0001669191-23-000588	29	NV
0001669191-23-000588	30	NH
0001669191-23-000588	19	LA
0001669191-23-000588	20	ME
0001669191-23-000588	21	MD
0001669191-23-000588	22	MA
0001669191-23-000588	23	MI
0001669191-23-000588	24	MN
0001669191-23-000588	50	WI
0001669191-23-000588	51	WY
0001669191-23-000588	52	B5
0001669191-23-000588	53	GU
0001669191-23-000588	54	1V
0001669191-23-000588	55	PR
0001669191-23-000588	56	VI
0001669191-23-000588	1	AL
0001669191-23-000588	2	AK
0001669191-23-000588	3	AZ
0001669191-23-000588	4	AR
0001669191-23-000588	5	CA
0001669191-23-000588	6	CO
0001669191-23-000588	7	CT
0001669191-23-000588	8	DE
0001669191-23-000588	9	DC
0001669191-23-000588	10	FL
0001669191-23-000588	11	GA
0001669191-23-000588	12	HI
0001669191-23-000588	13	ID
0001669191-23-000588	14	IL
0001669191-23-000588	15	IN
0001669191-23-000588	16	IA
0001669191-23-000588	17	KS
0001669191-23-000588	32	NM
0001958449-23-000011	47	VT
0001958449-23-000011	48	VA
0001958449-23-000011	49	WA
0001958449-23-000011	50	WV
0001958449-23-000011	51	WI
0001958449-23-000011	52	WY
0001958449-23-000011	16	IA
0001958449-23-000011	17	KS
0001958449-23-000011	18	KY
0001958449-23-000011	19	LA
0001958449-23-000011	20	ME
0001958449-23-000011	21	MD
0001958449-23-000011	22	MA
0001958449-23-000011	23	MI
0001958449-23-000011	24	MN
0001958449-23-000011	25	MS
0001958449-23-000011	26	MO
0001958449-23-000011	27	MT
0001958449-23-000011	28	NE
0001958449-23-000011	29	NV
0001958449-23-000011	30	NH
0001958449-23-000011	31	NJ
0001958449-23-000011	32	NM
0001958449-23-000011	33	NY
0001958449-23-000011	34	NC
0001958449-23-000011	35	ND
0001958449-23-000011	36	OH
0001958449-23-000011	37	OK
0001958449-23-000011	38	OR
0001958449-23-000011	39	PA
0001958449-23-000011	40	PR
0001958449-23-000011	41	RI
0001958449-23-000011	42	SC
0001958449-23-000011	43	SD
0001958449-23-000011	44	TN
0001958449-23-000011	45	TX
0001958449-23-000011	46	UT
0001958449-23-000011	1	AL
0001958449-23-000011	2	AK
0001958449-23-000011	3	AZ
0001958449-23-000011	4	AR
0001958449-23-000011	5	CA
0001958449-23-000011	6	CO
0001958449-23-000011	7	CT
0001958449-23-000011	8	DE
0001958449-23-000011	9	DC
0001958449-23-000011	10	FL
0001958449-23-000011	11	GA
0001958449-23-000011	12	HI
0001958449-23-000011	13	ID
0001958449-23-000011	14	IL
0001958449-23-000011	15	IN
0001981118-23-000002	45	TX
0001981118-23-000002	44	TN
0001981118-23-000002	47	VT
0001981118-23-000002	48	VA
0001981118-23-000002	49	WA
0001981118-23-000002	50	WV
0001981118-23-000002	51	WI
0001981118-23-000002	52	WY
0001981118-23-000002	53	A0
0001981118-23-000002	54	A1
0001981118-23-000002	55	A2
0001981118-23-000002	56	A3
0001981118-23-000002	57	A4
0001981118-23-000002	58	A5
0001981118-23-000002	59	A6
0001981118-23-000002	60	A7
0001981118-23-000002	61	A8
0001981118-23-000002	62	A9
0001981118-23-000002	63	B0
0001981118-23-000002	64	Z4
0001981118-23-000002	1	AL
0001981118-23-000002	2	AK
0001981118-23-000002	3	AZ
0001981118-23-000002	4	AR
0001981118-23-000002	5	CA
0001981118-23-000002	6	CO
0001981118-23-000002	7	CT
0001981118-23-000002	8	DE
0001981118-23-000002	9	DC
0001981118-23-000002	10	FL
0001981118-23-000002	11	GA
0001981118-23-000002	12	HI
0001981118-23-000002	13	ID
0001981118-23-000002	14	IL
0001981118-23-000002	15	IN
0001981118-23-000002	16	IA
0001981118-23-000002	17	KS
0001981118-23-000002	18	KY
0001981118-23-000002	19	LA
0001981118-23-000002	20	ME
0001981118-23-000002	21	MD
0001981118-23-000002	22	MA
0001981118-23-000002	23	MI
0001981118-23-000002	24	MN
0001981118-23-000002	25	MS
0001981118-23-000002	26	MO
0001981118-23-000002	27	MT
0001981118-23-000002	28	NE
0001981118-23-000002	29	NV
0001981118-23-000002	30	NH
0001981118-23-000002	31	NJ
0001981118-23-000002	32	NM
0001981118-23-000002	33	NY
0001981118-23-000002	34	NC
0001981118-23-000002	35	ND
0001981118-23-000002	36	OH
0001981118-23-000002	37	OK
0001981118-23-000002	38	OR
0001981118-23-000002	39	PA
0001981118-23-000002	40	PR
0001981118-23-000002	41	RI
0001981118-23-000002	42	SC
0001981118-23-000002	43	SD
0001981118-23-000002	46	UT
0001962006-23-000004	25	MS
0001962006-23-000004	24	MN
0001962006-23-000004	27	MT
0001962006-23-000004	28	NE
0001962006-23-000004	29	NV
0001962006-23-000004	30	NH
0001962006-23-000004	31	NJ
0001962006-23-000004	32	NM
0001962006-23-000004	33	NY
0001962006-23-000004	34	NC
0001962006-23-000004	35	ND
0001962006-23-000004	36	OH
0001962006-23-000004	37	OK
