ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001726537-21-000002	18	KY
0001726537-21-000002	19	LA
0001726537-21-000002	20	ME
0001726537-21-000002	21	MD
0001726537-21-000002	22	MA
0001726537-21-000002	23	MI
0001726537-21-000002	24	MN
0001726537-21-000002	25	MS
0001726537-21-000002	26	MO
0001726537-21-000002	27	MT
0001726537-21-000002	28	NE
0001726537-21-000002	29	NV
0001726537-21-000002	30	NH
0001726537-21-000002	31	NJ
0001726537-21-000002	32	NM
0001726537-21-000002	33	NY
0001726537-21-000002	34	NC
0001726537-21-000002	35	ND
0001726537-21-000002	36	OH
0001726537-21-000002	37	OK
0001726537-21-000002	38	OR
0001726537-21-000002	39	PA
0001726537-21-000002	40	PR
0001726537-21-000002	41	RI
0001726537-21-000002	42	SC
0001726537-21-000002	43	SD
0001726537-21-000001	1	AL
0001726537-21-000001	2	AK
0001726537-21-000001	3	AZ
0001726537-21-000001	4	AR
0001726537-21-000001	5	CA
0001726537-21-000001	6	CO
0001726537-21-000001	7	CT
0001726537-21-000001	8	DE
0001726537-21-000001	9	DC
0001726537-21-000001	10	FL
0001726537-21-000001	11	GA
0001726537-21-000001	12	HI
0001726537-21-000001	13	ID
0001726537-21-000001	14	IL
0001726537-21-000001	15	IN
0001726537-21-000001	16	IA
0001726537-21-000001	17	KS
0001726537-21-000001	18	KY
0001726537-21-000001	19	LA
0001726537-21-000001	20	ME
0001726537-21-000001	21	MD
0001726537-21-000001	22	MA
0001726537-21-000001	23	MI
0001726537-21-000001	24	MN
0001726537-21-000001	25	MS
0001726537-21-000001	26	MO
0001726537-21-000001	27	MT
0001726537-21-000001	28	NE
0001726537-21-000001	29	NV
0001726537-21-000001	30	NH
0001726537-21-000001	31	NJ
0001726537-21-000002	44	TN
0001726537-21-000002	45	TX
0001726537-21-000002	46	UT
0001726537-21-000002	47	VT
0001726537-21-000002	48	VA
0001726537-21-000002	49	WA
0001726537-21-000002	50	WV
0001726537-21-000002	51	WI
0001726537-21-000002	52	WY
0001726537-21-000001	32	NM
0001726537-21-000001	33	NY
0001726537-21-000001	34	NC
0001726537-21-000001	35	ND
0001726537-21-000001	36	OH
0001726537-21-000001	37	OK
0001726537-21-000001	38	OR
0001726537-21-000001	39	PA
0001726537-21-000001	40	PR
0001726537-21-000001	41	RI
0001726537-21-000001	42	SC
0001726537-21-000001	43	SD
0001726537-21-000001	44	TN
0001726537-21-000001	45	TX
0001726537-21-000001	46	UT
0001729128-21-000002	20	ME
0001729128-21-000002	19	LA
0001729128-21-000002	22	MA
0001729128-21-000002	23	MI
0001729128-21-000002	24	MN
0001729128-21-000002	25	MS
0001729128-21-000002	26	MO
0001729128-21-000002	27	MT
0001729128-21-000002	28	NE
0001729128-21-000002	29	NV
0001729128-21-000002	30	NH
0001729128-21-000002	31	NJ
0001729128-21-000002	32	NM
0001729128-21-000002	33	NY
0001729128-21-000002	34	NC
0001729128-21-000002	35	ND
0001729128-21-000002	36	OH
0001729128-21-000002	37	OK
0001729128-21-000002	38	OR
0001729128-21-000002	39	PA
0001729128-21-000002	40	PR
0001729128-21-000002	41	RI
0001729128-21-000002	42	SC
0001729128-21-000002	43	SD
0001729128-21-000002	44	TN
0001729128-21-000002	45	TX
0001729128-21-000002	46	UT
0001729128-21-000002	47	VT
0001729128-21-000002	48	VA
0001729128-21-000002	49	WA
0001729128-21-000002	50	WV
0001729128-21-000002	51	WI
0001729128-21-000002	52	WY
0001729128-21-000002	1	AL
0001729128-21-000002	2	AK
0001729128-21-000002	3	AZ
0001729128-21-000002	4	AR
0001729128-21-000002	5	CA
0001729128-21-000002	6	CO
0001729128-21-000002	7	CT
0001729128-21-000002	8	DE
0001729128-21-000002	9	DC
0001729128-21-000002	10	FL
0001729128-21-000002	11	GA
0001729128-21-000002	12	HI
0001729128-21-000002	13	ID
0001729128-21-000002	14	IL
0001729128-21-000002	15	IN
0001729128-21-000002	16	IA
0001729128-21-000002	17	KS
0001729128-21-000002	18	KY
0001729128-21-000002	21	MD
0001669191-21-000214	1	AL
0001669191-21-000214	54	1V
0001669191-21-000214	3	AZ
0001669191-21-000214	4	AR
0001669191-21-000214	5	CA
0001669191-21-000214	6	CO
0001669191-21-000214	7	CT
0001669191-21-000214	8	DE
0001669191-21-000214	9	DC
0001669191-21-000214	10	FL
0001669191-21-000214	11	GA
0001669191-21-000214	12	HI
0001669191-21-000214	20	ME
0001669191-21-000214	21	MD
0001669191-21-000214	22	MA
0001669191-21-000214	23	MI
0001669191-21-000214	24	MN
0001669191-21-000214	25	MS
0001669191-21-000214	26	MO
0001669191-21-000214	27	MT
0001669191-21-000214	28	NE
0001669191-21-000214	29	NV
0001669191-21-000214	30	NH
0001669191-21-000214	31	NJ
0001669191-21-000214	32	NM
0001669191-21-000214	33	NY
0001669191-21-000214	34	NC
0001669191-21-000214	35	ND
0001669191-21-000214	36	OH
0001669191-21-000214	37	OK
0001669191-21-000214	38	OR
0001669191-21-000214	39	PA
0001669191-21-000214	40	RI
0001669191-21-000214	41	SC
0001669191-21-000214	42	SD
0001669191-21-000214	43	TN
0001669191-21-000214	44	TX
0001669191-21-000214	45	UT
0001669191-21-000214	46	VT
0001669191-21-000214	47	VA
0001669191-21-000214	48	WA
0001669191-21-000214	49	WV
0001669191-21-000214	13	ID
0001669191-21-000214	14	IL
0001669191-21-000214	15	IN
0001669191-21-000214	16	IA
0001669191-21-000214	17	KS
0001669191-21-000214	18	KY
0001669191-21-000214	19	LA
0001669191-21-000214	55	PR
0001669191-21-000214	56	VI
0001669191-21-000214	50	WI
0001669191-21-000214	51	WY
0001669191-21-000214	52	B5
0001669191-21-000214	53	GU
0001669191-21-000214	2	AK
0001669191-21-000211	1	AL
0001669191-21-000211	56	VI
0001669191-21-000211	3	AZ
0001669191-21-000211	4	AR
0001669191-21-000211	5	CA
0001669191-21-000211	6	CO
0001669191-21-000211	7	CT
0001669191-21-000211	8	DE
0001669191-21-000211	9	DC
0001669191-21-000211	10	FL
0001669191-21-000211	11	GA
0001669191-21-000211	12	HI
0001669191-21-000211	13	ID
0001669191-21-000211	14	IL
0001669191-21-000211	15	IN
0001669191-21-000211	16	IA
0001669191-21-000211	17	KS
0001669191-21-000211	18	KY
0001669191-21-000211	19	LA
0001669191-21-000211	20	ME
0001669191-21-000211	21	MD
0001669191-21-000211	22	MA
0001669191-21-000211	23	MI
0001669191-21-000211	24	MN
0001669191-21-000211	25	MS
0001669191-21-000211	26	MO
0001669191-21-000211	27	MT
0001669191-21-000211	28	NE
0001669191-21-000211	29	NV
0001669191-21-000211	30	NH
0001669191-21-000211	31	NJ
0001669191-21-000211	32	NM
0001669191-21-000211	33	NY
0001669191-21-000211	34	NC
0001669191-21-000211	35	ND
0001669191-21-000211	36	OH
0001669191-21-000211	37	OK
0001669191-21-000211	38	OR
0001669191-21-000211	39	PA
0001669191-21-000211	40	RI
0001669191-21-000211	41	SC
0001669191-21-000211	42	SD
0001669191-21-000211	43	TN
0001669191-21-000211	44	TX
0001669191-21-000211	45	UT
0001669191-21-000211	46	VT
0001669191-21-000211	47	VA
0001669191-21-000211	48	WA
0001669191-21-000211	49	WV
0001669191-21-000211	50	WI
0001669191-21-000211	51	WY
0001669191-21-000211	52	B5
0001669191-21-000211	53	GU
0001669191-21-000211	54	1V
0001669191-21-000211	55	PR
0001669191-21-000211	2	AK
0001669191-21-000208	1	AL
0001669191-21-000208	2	AK
0001669191-21-000208	3	AZ
0001669191-21-000208	4	AR
0001669191-21-000208	5	CA
0001669191-21-000208	6	CO
0001669191-21-000208	7	CT
0001669191-21-000208	8	DE
0001669191-21-000208	9	DC
0001669191-21-000208	10	FL
0001669191-21-000208	11	GA
0001669191-21-000208	12	HI
0001669191-21-000208	13	ID
0001669191-21-000208	14	IL
0001669191-21-000208	15	IN
0001669191-21-000208	16	IA
0001669191-21-000208	17	KS
0001669191-21-000208	18	KY
0001669191-21-000208	19	LA
0001669191-21-000208	20	ME
0001669191-21-000208	21	MD
0001669191-21-000208	22	MA
0001669191-21-000208	23	MI
0001669191-21-000208	24	MN
0001669191-21-000208	25	MS
0001669191-21-000208	26	MO
0001669191-21-000208	27	MT
0001669191-21-000208	28	NE
0001669191-21-000208	29	NV
0001669191-21-000208	30	NH
0001669191-21-000208	31	NJ
0001669191-21-000208	32	NM
0001669191-21-000208	33	NY
0001669191-21-000208	34	NC
0001669191-21-000208	35	ND
0001669191-21-000208	36	OH
0001669191-21-000208	37	OK
0001669191-21-000208	38	OR
0001669191-21-000208	39	PA
0001669191-21-000208	40	RI
0001669191-21-000208	41	SC
0001669191-21-000208	42	SD
0001669191-21-000208	43	TN
0001669191-21-000208	44	TX
0001669191-21-000208	45	UT
0001669191-21-000208	46	VT
0001669191-21-000208	47	VA
0001669191-21-000208	48	WA
0001669191-21-000208	49	WV
0001669191-21-000208	50	WI
0001669191-21-000208	51	WY
0001669191-21-000208	52	B5
0001669191-21-000208	53	GU
0001669191-21-000208	54	1V
0001669191-21-000208	55	PR
0001669191-21-000208	56	VI
0001670254-21-000250	2	AK
0001670254-21-000250	41	SC
0001670254-21-000250	4	AR
0001670254-21-000250	5	CA
0001670254-21-000250	6	CO
0001670254-21-000250	7	CT
0001670254-21-000250	8	DE
0001670254-21-000250	9	DC
0001670254-21-000250	10	FL
0001670254-21-000250	11	GA
0001670254-21-000250	12	HI
0001670254-21-000250	13	ID
0001670254-21-000250	14	IL
0001670254-21-000250	15	IN
0001670254-21-000250	16	IA
0001670254-21-000250	17	KS
0001670254-21-000250	18	KY
0001670254-21-000250	19	LA
0001670254-21-000250	20	ME
0001670254-21-000250	21	MD
0001670254-21-000250	22	MA
0001670254-21-000250	23	MI
0001670254-21-000250	24	MN
0001670254-21-000250	25	MS
0001670254-21-000250	26	MO
0001670254-21-000250	27	MT
0001670254-21-000250	28	NE
0001670254-21-000250	42	SD
0001670254-21-000250	43	TN
0001670254-21-000250	44	TX
0001670254-21-000250	45	UT
0001670254-21-000250	46	VT
0001670254-21-000250	47	VA
0001670254-21-000250	48	WA
0001670254-21-000250	49	WV
0001670254-21-000250	50	WI
0001670254-21-000250	51	WY
0001670254-21-000250	52	B5
0001670254-21-000250	53	GU
0001670254-21-000250	54	PR
0001670254-21-000250	55	VI
0001670254-21-000250	56	1V
0001670254-21-000250	1	AL
0001670254-21-000250	29	NV
0001670254-21-000250	30	NH
0001670254-21-000250	31	NJ
0001670254-21-000250	32	NM
0001670254-21-000250	33	NY
0001670254-21-000250	34	NC
0001670254-21-000250	35	ND
0001670254-21-000250	36	OH
0001670254-21-000250	37	OK
0001670254-21-000250	38	OR
0001670254-21-000250	39	PA
0001670254-21-000250	40	RI
0001670254-21-000250	3	AZ
0001665160-21-000271	41	RI
0001665160-21-000271	42	SC
0001665160-21-000271	43	SD
0001665160-21-000271	44	TN
0001665160-21-000271	45	TX
0001665160-21-000270	14	IL
0001665160-21-000270	15	IN
0001665160-21-000270	16	IA
0001665160-21-000270	17	KS
0001665160-21-000270	18	KY
0001665160-21-000270	19	LA
0001665160-21-000270	20	ME
0001665160-21-000270	21	MD
0001665160-21-000270	22	MA
0001665160-21-000270	23	MI
0001665160-21-000270	24	MN
0001665160-21-000270	25	MS
0001665160-21-000270	26	MO
0001665160-21-000270	27	MT
0001665160-21-000270	1	AL
0001665160-21-000270	2	AK
0001665160-21-000270	3	AZ
0001665160-21-000270	4	AR
0001665160-21-000270	5	CA
0001665160-21-000270	6	CO
0001665160-21-000270	7	CT
0001665160-21-000270	8	DC
0001665160-21-000270	9	DE
0001665160-21-000270	10	FL
0001665160-21-000270	11	GA
0001665160-21-000270	12	HI
0001665160-21-000270	13	ID
0001670254-21-000248	52	B5
0001670254-21-000248	53	GU
0001670254-21-000248	54	PR
0001670254-21-000248	55	VI
0001670254-21-000248	56	1V
0001665160-21-000271	1	AL
0001665160-21-000271	2	AK
0001665160-21-000271	3	AZ
0001665160-21-000271	4	AR
0001665160-21-000271	5	CA
0001665160-21-000271	6	CO
0001665160-21-000271	7	CT
0001665160-21-000271	8	DC
0001670254-21-000248	1	AL
0001670254-21-000248	2	AK
0001670254-21-000248	3	AZ
0001670254-21-000248	4	AR
0001670254-21-000248	5	CA
0001670254-21-000248	6	CO
0001670254-21-000248	7	CT
0001670254-21-000248	8	DE
0001670254-21-000248	9	DC
0001670254-21-000248	10	FL
0001670254-21-000248	11	GA
0001670254-21-000248	12	HI
0001670254-21-000248	13	ID
0001670254-21-000248	14	IL
0001670254-21-000248	15	IN
0001670254-21-000248	16	IA
0001670254-21-000248	17	KS
0001670254-21-000248	18	KY
0001670254-21-000248	19	LA
0001665160-21-000271	9	DE
0001665160-21-000271	10	FL
0001665160-21-000271	11	GA
0001665160-21-000271	12	HI
0001665160-21-000271	13	ID
0001665160-21-000271	14	IL
0001665160-21-000271	15	IN
0001665160-21-000271	16	IA
0001665160-21-000271	17	KS
0001665160-21-000271	18	KY
0001665160-21-000271	19	LA
0001665160-21-000271	20	ME
0001665160-21-000271	21	MD
0001665160-21-000271	22	MA
0001665160-21-000271	23	MI
0001665160-21-000271	24	MN
0001665160-21-000271	25	MS
0001665160-21-000271	26	MO
0001665160-21-000271	27	MT
0001665160-21-000271	28	NE
0001665160-21-000271	29	NV
0001665160-21-000271	30	NH
0001665160-21-000271	31	NJ
0001665160-21-000271	32	NM
0001665160-21-000271	33	NY
0001665160-21-000271	34	NC
0001665160-21-000271	35	ND
0001665160-21-000271	36	OH
0001665160-21-000271	37	OK
0001665160-21-000271	38	OR
0001665160-21-000271	39	PA
0001665160-21-000271	40	PR
0001670254-21-000248	20	ME
0001670254-21-000248	21	MD
0001670254-21-000248	22	MA
0001670254-21-000248	23	MI
0001670254-21-000248	24	MN
0001670254-21-000248	25	MS
0001670254-21-000248	26	MO
0001670254-21-000248	27	MT
0001670254-21-000248	28	NE
0001670254-21-000248	29	NV
0001670254-21-000248	30	NH
0001670254-21-000248	31	NJ
0001670254-21-000248	32	NM
0001670254-21-000248	33	NY
0001670254-21-000248	34	NC
0001670254-21-000248	35	ND
0001670254-21-000248	36	OH
0001670254-21-000248	37	OK
0001670254-21-000248	38	OR
0001670254-21-000248	39	PA
0001670254-21-000248	40	RI
0001670254-21-000248	41	SC
0001670254-21-000248	42	SD
0001670254-21-000248	43	TN
0001670254-21-000248	44	TX
0001670254-21-000248	45	UT
0001670254-21-000248	46	VT
0001665160-21-000270	35	ND
0001665160-21-000270	36	OH
0001665160-21-000270	37	OK
0001665160-21-000270	38	OR
0001665160-21-000270	39	PA
0001665160-21-000270	40	PR
0001665160-21-000270	41	RI
0001665160-21-000270	42	SC
0001665160-21-000270	43	SD
0001665160-21-000270	44	TN
0001665160-21-000270	45	TX
0001665160-21-000270	46	UT
0001665160-21-000270	47	VT
0001665160-21-000270	48	VA
0001665160-21-000270	49	WA
0001665160-21-000270	50	WV
0001665160-21-000270	51	WI
0001665160-21-000270	52	WY
0001665160-21-000270	28	NE
0001665160-21-000270	29	NV
0001665160-21-000270	30	NH
0001665160-21-000270	31	NJ
0001665160-21-000270	32	NM
0001665160-21-000270	33	NY
0001665160-21-000270	34	NC
0001665160-21-000271	46	UT
0001665160-21-000271	47	VT
0001665160-21-000271	48	VA
0001665160-21-000271	49	WA
0001665160-21-000271	50	WV
0001665160-21-000271	51	WI
0001665160-21-000271	52	WY
0001670254-21-000248	47	VA
0001670254-21-000248	48	WA
0001670254-21-000248	49	WV
0001670254-21-000248	50	WI
0001670254-21-000248	51	WY
0001665160-21-000267	47	VT
0001665160-21-000267	46	UT
0001665160-21-000267	49	WA
0001665160-21-000267	50	WV
0001665160-21-000267	51	WI
0001665160-21-000267	52	WY
0001665160-21-000267	1	AL
0001665160-21-000267	2	AK
0001665160-21-000267	3	AZ
0001665160-21-000267	4	AR
0001665160-21-000267	5	CA
0001665160-21-000267	6	CO
0001665160-21-000267	7	CT
0001665160-21-000267	8	DE
0001665160-21-000267	9	DC
0001665160-21-000267	10	FL
0001665160-21-000267	11	GA
0001665160-21-000267	12	HI
0001665160-21-000267	13	ID
0001665160-21-000267	14	IL
0001665160-21-000267	15	IN
0001665160-21-000267	16	IA
0001665160-21-000267	17	KS
0001665160-21-000267	18	KY
0001665160-21-000267	19	LA
0001665160-21-000267	20	ME
0001665160-21-000267	21	MD
0001665160-21-000267	22	MA
0001665160-21-000267	23	MI
0001665160-21-000267	24	MN
0001665160-21-000267	25	MS
0001665160-21-000267	26	MO
0001665160-21-000267	27	MT
0001665160-21-000267	28	NE
0001665160-21-000267	29	NV
0001665160-21-000267	30	NH
0001665160-21-000267	31	NJ
0001665160-21-000267	32	NM
0001665160-21-000267	33	NY
0001665160-21-000267	34	NC
0001665160-21-000267	35	ND
0001665160-21-000267	36	OH
0001665160-21-000267	37	OK
0001665160-21-000267	38	OR
0001665160-21-000267	39	PA
0001665160-21-000267	40	PR
0001665160-21-000267	41	RI
0001665160-21-000267	42	SC
0001665160-21-000267	43	SD
0001665160-21-000267	44	TN
0001665160-21-000267	45	TX
0001665160-21-000267	48	VA
0001665160-21-000266	51	WI
0001665160-21-000266	52	WY
0001665160-21-000266	1	AL
0001665160-21-000266	2	AK
0001665160-21-000266	3	AZ
0001665160-21-000266	4	AR
0001665160-21-000266	5	CA
0001665160-21-000266	6	CO
0001665160-21-000266	7	CT
0001665160-21-000266	8	DE
0001665160-21-000266	9	DC
0001665160-21-000266	10	FL
0001665160-21-000266	11	GA
0001665160-21-000266	12	HI
0001665160-21-000266	13	ID
0001665160-21-000266	14	IL
0001665160-21-000266	15	IN
0001665160-21-000266	16	IA
0001665160-21-000266	17	KS
0001665160-21-000266	18	KY
0001665160-21-000266	19	LA
0001665160-21-000266	20	ME
0001665160-21-000266	21	MD
0001665160-21-000266	22	MA
0001665160-21-000266	23	MI
0001665160-21-000266	24	MN
0001665160-21-000266	25	MS
0001665160-21-000266	26	MO
0001665160-21-000266	27	MT
0001665160-21-000266	28	NE
0001665160-21-000266	29	NV
0001665160-21-000266	30	NH
0001665160-21-000266	31	NJ
0001665160-21-000266	32	NM
0001665160-21-000266	33	NY
0001665160-21-000266	34	NC
0001665160-21-000266	35	ND
0001665160-21-000266	36	OH
0001665160-21-000266	37	OK
0001665160-21-000266	38	OR
0001665160-21-000266	39	PA
0001665160-21-000266	40	PR
0001665160-21-000266	41	RI
0001665160-21-000266	42	SC
0001665160-21-000266	43	SD
0001665160-21-000266	44	TN
0001665160-21-000266	45	TX
0001665160-21-000266	46	UT
0001665160-21-000266	47	VT
0001665160-21-000266	48	VA
0001665160-21-000266	49	WA
0001665160-21-000266	50	WV
0001670254-21-000246	1	AL
0001670254-21-000246	56	1V
0001670254-21-000246	3	AZ
0001670254-21-000246	4	AR
0001670254-21-000246	5	CA
0001670254-21-000246	6	CO
0001670254-21-000246	7	CT
0001670254-21-000246	8	DE
0001670254-21-000246	9	DC
0001670254-21-000246	10	FL
0001670254-21-000246	11	GA
0001670254-21-000246	12	HI
0001670254-21-000246	13	ID
0001670254-21-000246	14	IL
0001670254-21-000246	15	IN
0001670254-21-000246	16	IA
0001670254-21-000246	17	KS
0001670254-21-000246	18	KY
0001670254-21-000246	19	LA
0001670254-21-000246	36	OH
0001670254-21-000246	37	OK
0001670254-21-000246	20	ME
0001670254-21-000246	21	MD
0001670254-21-000246	22	MA
0001670254-21-000246	23	MI
0001670254-21-000246	24	MN
0001670254-21-000246	25	MS
0001670254-21-000246	26	MO
0001670254-21-000246	27	MT
0001670254-21-000246	28	NE
0001670254-21-000246	29	NV
0001670254-21-000246	30	NH
0001670254-21-000246	31	NJ
0001670254-21-000246	32	NM
0001670254-21-000246	33	NY
0001670254-21-000246	34	NC
0001670254-21-000246	35	ND
0001670254-21-000246	38	OR
0001670254-21-000246	39	PA
0001670254-21-000246	40	RI
0001670254-21-000246	41	SC
0001670254-21-000246	42	SD
0001670254-21-000246	43	TN
0001670254-21-000246	44	TX
0001670254-21-000246	45	UT
0001670254-21-000246	46	VT
0001670254-21-000246	47	VA
0001670254-21-000246	48	WA
0001670254-21-000246	49	WV
0001670254-21-000246	50	WI
0001670254-21-000246	51	WY
0001670254-21-000246	52	B5
0001670254-21-000246	53	GU
0001670254-21-000246	54	PR
0001670254-21-000246	55	VI
0001670254-21-000246	2	AK
0001834350-21-000002	1	AL
0001834350-21-000002	41	PR
0001834350-21-000002	42	RI
0001834350-21-000002	43	SC
0001834350-21-000002	44	SD
0001834350-21-000002	45	TN
0001834350-21-000002	46	TX
0001834350-21-000002	47	UT
0001834350-21-000002	48	VT
0001834350-21-000002	49	VI
0001834350-21-000002	50	VA
0001834350-21-000002	51	WA
0001834350-21-000002	52	WV
0001834350-21-000002	53	WI
0001834350-21-000002	54	WY
0001834350-21-000002	55	B5
0001834350-21-000002	56	1V
0001834350-21-000002	2	AK
0001834350-21-000002	3	AZ
0001834350-21-000002	4	AR
0001834350-21-000002	5	CA
0001834350-21-000002	6	CO
0001834350-21-000002	7	CT
0001834350-21-000002	8	DE
0001834350-21-000002	9	DC
0001834350-21-000002	10	FL
0001834350-21-000002	11	GA
0001834350-21-000002	12	GU
0001834350-21-000002	13	HI
0001834350-21-000002	14	ID
0001834350-21-000002	15	IL
0001834350-21-000002	16	IN
0001834350-21-000002	17	IA
0001834350-21-000002	18	KS
0001834350-21-000002	19	KY
0001834350-21-000002	20	LA
0001834350-21-000002	21	ME
0001834350-21-000002	22	MD
0001834350-21-000002	23	MA
0001834350-21-000002	24	MI
0001834350-21-000002	25	MN
0001834350-21-000002	26	MS
0001834350-21-000002	27	MO
0001834350-21-000002	28	MT
0001834350-21-000002	29	NE
0001834350-21-000002	30	NV
0001834350-21-000002	31	NH
0001834350-21-000002	32	NJ
0001834350-21-000002	33	NM
0001834350-21-000002	34	NY
0001834350-21-000002	35	NC
0001834350-21-000002	36	ND
0001834350-21-000002	37	OH
0001834350-21-000002	38	OK
0001834350-21-000002	39	OR
0001834350-21-000002	40	PA
0001686984-21-000001	1	DE
0001746059-21-000101	1	KY
0001665160-21-000263	1	AL
0001665160-21-000263	47	VT
0001665160-21-000263	3	AZ
0001665160-21-000263	4	AR
0001665160-21-000263	5	CA
0001665160-21-000263	6	CO
0001665160-21-000263	7	CT
0001665160-21-000263	8	DE
0001665160-21-000263	48	VA
0001665160-21-000263	49	WA
0001665160-21-000263	50	WV
0001665160-21-000263	51	WI
0001665160-21-000263	52	WY
0001665160-21-000263	9	DC
0001665160-21-000263	10	FL
0001665160-21-000263	11	GA
0001665160-21-000263	12	HI
0001665160-21-000263	13	ID
0001665160-21-000263	14	IL
0001665160-21-000263	15	IN
0001665160-21-000263	16	IA
0001665160-21-000263	17	KS
0001665160-21-000263	18	KY
0001665160-21-000263	19	LA
0001665160-21-000263	20	ME
0001665160-21-000263	21	MD
0001665160-21-000263	22	MA
0001665160-21-000263	23	MI
0001665160-21-000263	24	MN
0001665160-21-000263	25	MS
0001665160-21-000263	26	MO
0001665160-21-000263	27	MT
0001665160-21-000263	28	NE
0001665160-21-000263	29	NV
0001665160-21-000263	30	NH
0001665160-21-000263	31	NJ
0001665160-21-000263	32	NM
0001665160-21-000263	33	NY
0001665160-21-000263	34	NC
0001665160-21-000263	35	ND
0001665160-21-000263	36	OH
0001665160-21-000263	37	OK
0001665160-21-000263	38	OR
0001665160-21-000263	39	PA
0001665160-21-000263	40	PR
0001665160-21-000263	41	RI
0001665160-21-000263	42	SC
0001665160-21-000263	43	SD
0001665160-21-000263	44	TN
0001665160-21-000263	45	TX
0001665160-21-000263	46	UT
0001665160-21-000263	2	AK
0001669191-21-000192	1	AL
0001669191-21-000192	54	1V
0001669191-21-000192	3	AZ
0001669191-21-000192	4	AR
0001669191-21-000192	5	CA
0001669191-21-000192	6	CO
0001669191-21-000192	7	CT
0001669191-21-000192	8	DE
0001669191-21-000192	9	DC
0001669191-21-000192	10	FL
0001669191-21-000192	11	GA
0001669191-21-000192	12	HI
0001669191-21-000192	13	ID
0001669191-21-000192	14	IL
0001669191-21-000192	15	IN
0001669191-21-000192	55	PR
0001669191-21-000192	56	VI
0001669191-21-000192	16	IA
0001669191-21-000192	17	KS
0001669191-21-000192	18	KY
0001669191-21-000192	19	LA
0001669191-21-000192	20	ME
0001669191-21-000192	21	MD
0001669191-21-000192	22	MA
0001669191-21-000192	23	MI
0001669191-21-000192	24	MN
0001669191-21-000192	25	MS
0001669191-21-000192	26	MO
0001669191-21-000192	27	MT
0001669191-21-000192	28	NE
0001669191-21-000192	29	NV
0001669191-21-000192	30	NH
0001669191-21-000192	31	NJ
0001669191-21-000192	32	NM
0001669191-21-000192	33	NY
0001669191-21-000192	34	NC
0001669191-21-000192	35	ND
0001669191-21-000192	36	OH
0001669191-21-000192	37	OK
0001669191-21-000192	38	OR
0001669191-21-000192	39	PA
0001669191-21-000192	40	RI
0001669191-21-000192	41	SC
0001669191-21-000192	42	SD
0001669191-21-000192	43	TN
0001669191-21-000192	44	TX
0001669191-21-000192	45	UT
0001669191-21-000192	46	VT
0001669191-21-000192	47	VA
0001669191-21-000192	48	WA
0001669191-21-000192	49	WV
0001669191-21-000192	50	WI
0001669191-21-000192	51	WY
0001669191-21-000192	52	B5
0001669191-21-000192	53	GU
0001669191-21-000192	2	AK
0001665160-21-000262	51	WI
0001670254-21-000242	52	B5
0001670254-21-000242	53	GU
0001670254-21-000242	54	PR
0001670254-21-000242	55	VI
0001670254-21-000242	56	1V
0001665160-21-000262	1	AL
0001665160-21-000262	2	AK
0001665160-21-000262	3	AZ
0001665160-21-000262	4	AR
0001665160-21-000262	5	CA
0001665160-21-000262	52	WY
0001670254-21-000244	16	IA
0001670254-21-000244	17	KS
0001670254-21-000244	18	KY
0001670254-21-000244	19	LA
0001670254-21-000244	20	ME
0001670254-21-000244	21	MD
0001670254-21-000244	22	MA
0001670254-21-000244	23	MI
0001665160-21-000262	44	TN
0001665160-21-000262	45	TX
0001670254-21-000240	44	TX
0001670254-21-000240	45	UT
0001670254-21-000240	46	VT
0001670254-21-000240	47	VA
0001670254-21-000240	48	WA
0001670254-21-000240	49	WV
0001670254-21-000240	50	WI
0001670254-21-000240	51	WY
0001670254-21-000240	52	B5
0001670254-21-000240	53	GU
0001670254-21-000240	54	PR
0001670254-21-000240	55	VI
0001670254-21-000240	56	1V
0001670254-21-000242	1	AL
0001670254-21-000242	2	AK
0001670254-21-000242	3	AZ
0001670254-21-000242	4	AR
0001670254-21-000242	5	CA
0001670254-21-000242	6	CO
0001670254-21-000242	7	CT
0001670254-21-000242	8	DE
0001670254-21-000242	9	DC
0001670254-21-000242	10	FL
0001670254-21-000242	11	GA
0001670254-21-000244	24	MN
0001670254-21-000244	25	MS
0001670254-21-000244	26	MO
0001670254-21-000244	27	MT
0001670254-21-000244	28	NE
0001670254-21-000244	29	NV
0001670254-21-000244	30	NH
0001670254-21-000244	31	NJ
0001670254-21-000244	32	NM
0001670254-21-000244	33	NY
0001670254-21-000244	34	NC
0001670254-21-000244	35	ND
0001670254-21-000244	36	OH
0001670254-21-000244	37	OK
0001670254-21-000244	38	OR
0001670254-21-000244	39	PA
0001670254-21-000244	40	RI
0001670254-21-000244	41	SC
0001670254-21-000244	42	SD
0001670254-21-000244	43	TN
0001670254-21-000244	44	TX
0001670254-21-000244	45	UT
0001670254-21-000244	46	VT
0001670254-21-000244	47	VA
0001670254-21-000244	48	WA
0001670254-21-000244	49	WV
0001670254-21-000244	50	WI
0001670254-21-000244	51	WY
0001670254-21-000244	52	B5
0001670254-21-000244	53	GU
0001670254-21-000244	54	PR
0001670254-21-000244	55	VI
0001670254-21-000244	56	1V
0001665160-21-000262	46	UT
0001665160-21-000262	47	VT
0001665160-21-000262	48	VA
0001665160-21-000262	49	WA
0001665160-21-000262	50	WV
0001670254-21-000242	50	WI
