ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001665160-21-000911	14	IL
0001665160-21-000911	15	IN
0001665160-21-000911	16	IA
0001665160-21-000911	17	KS
0001665160-21-000911	18	KY
0001665160-21-000911	19	LA
0001665160-21-000911	20	ME
0001665160-21-000911	21	MD
0001665160-21-000911	22	MA
0001665160-21-000911	1	AL
0001665160-21-000911	23	MI
0001665160-21-000911	24	MN
0001665160-21-000911	25	MS
0001665160-21-000911	26	MO
0001665160-21-000911	27	MT
0001665160-21-000911	28	NE
0001665160-21-000911	29	NV
0001665160-21-000911	30	NH
0001665160-21-000911	31	NJ
0001665160-21-000911	32	NM
0001665160-21-000911	33	NY
0001665160-21-000911	34	NC
0001665160-21-000911	35	ND
0001665160-21-000911	36	OH
0001665160-21-000911	37	OK
0001665160-21-000911	38	OR
0001665160-21-000911	39	PA
0001665160-21-000911	40	PR
0001665160-21-000911	41	RI
0001665160-21-000911	42	SC
0001665160-21-000911	43	SD
0001665160-21-000911	44	TN
0001665160-21-000911	45	TX
0001665160-21-000911	46	UT
0001665160-21-000911	47	VT
0001665160-21-000911	48	VA
0001665160-21-000911	49	WA
0001665160-21-000911	50	WV
0001665160-21-000911	51	WI
0001665160-21-000911	52	WY
0001669191-21-000500	14	IL
0001669191-21-000500	56	VI
0001669191-21-000500	16	IA
0001669191-21-000500	17	KS
0001669191-21-000500	18	KY
0001669191-21-000500	19	LA
0001669191-21-000500	20	ME
0001669191-21-000500	21	MD
0001669191-21-000500	22	MA
0001669191-21-000500	23	MI
0001669191-21-000500	24	MN
0001669191-21-000500	25	MS
0001669191-21-000500	26	MO
0001669191-21-000500	27	MT
0001669191-21-000500	28	NE
0001669191-21-000500	29	NV
0001669191-21-000500	30	NH
0001669191-21-000500	31	NJ
0001669191-21-000500	32	NM
0001669191-21-000500	33	NY
0001669191-21-000500	34	NC
0001669191-21-000500	1	AL
0001669191-21-000500	2	AK
0001669191-21-000500	3	AZ
0001669191-21-000500	4	AR
0001669191-21-000500	5	CA
0001669191-21-000500	6	CO
0001669191-21-000500	7	CT
0001669191-21-000500	8	DE
0001669191-21-000500	9	DC
0001669191-21-000500	10	FL
0001669191-21-000500	11	GA
0001669191-21-000500	12	HI
0001669191-21-000500	13	ID
0001669191-21-000500	35	ND
0001669191-21-000500	36	OH
0001669191-21-000500	37	OK
0001669191-21-000500	38	OR
0001669191-21-000500	39	PA
0001669191-21-000500	40	RI
0001669191-21-000500	41	SC
0001669191-21-000500	42	SD
0001669191-21-000500	43	TN
0001669191-21-000500	44	TX
0001669191-21-000500	45	UT
0001669191-21-000500	46	VT
0001669191-21-000500	47	VA
0001669191-21-000500	48	WA
0001669191-21-000500	49	WV
0001669191-21-000500	50	WI
0001669191-21-000500	51	WY
0001669191-21-000500	52	B5
0001669191-21-000500	53	GU
0001669191-21-000500	54	1V
0001669191-21-000500	55	PR
0001669191-21-000500	15	IN
0001746059-21-000198	9	DC
0001746059-21-000198	10	FL
0001746059-21-000198	11	GA
0001746059-21-000198	12	HI
0001746059-21-000198	13	ID
0001746059-21-000198	14	IL
0001746059-21-000198	15	IN
0001746059-21-000198	16	IA
0001746059-21-000198	17	KS
0001746059-21-000198	18	KY
0001746059-21-000198	19	LA
0001746059-21-000198	20	ME
0001746059-21-000198	21	MD
0001746059-21-000198	22	MA
0001746059-21-000198	23	MI
0001746059-21-000198	24	MN
0001746059-21-000198	25	MS
0001746059-21-000198	26	MO
0001746059-21-000198	27	MT
0001746059-21-000198	28	NE
0001746059-21-000198	29	NV
0001746059-21-000198	30	NH
0001746059-21-000198	31	NJ
0001746059-21-000198	32	NM
0001746059-21-000198	33	NY
0001746059-21-000198	34	NC
0001746059-21-000198	35	ND
0001746059-21-000198	36	OH
0001746059-21-000198	37	OK
0001746059-21-000198	38	OR
0001746059-21-000198	39	PA
0001746059-21-000198	40	PR
0001746059-21-000198	41	RI
0001746059-21-000198	42	SC
0001746059-21-000198	43	SD
0001746059-21-000198	44	TN
0001746059-21-000198	45	TX
0001746059-21-000198	46	UT
0001746059-21-000198	47	VT
0001746059-21-000198	48	VA
0001746059-21-000198	49	WA
0001746059-21-000198	50	WV
0001746059-21-000198	51	WI
0001746059-21-000198	52	WY
0001746059-21-000198	1	AL
0001746059-21-000198	2	AK
0001746059-21-000198	3	AZ
0001746059-21-000198	4	AR
0001746059-21-000198	5	CA
0001746059-21-000198	6	CO
0001746059-21-000198	7	CT
0001746059-21-000198	8	DE
0001665160-21-000908	1	AL
0001665160-21-000908	52	WY
0001665160-21-000908	3	AZ
0001665160-21-000908	4	AR
0001665160-21-000908	5	CA
0001665160-21-000908	6	CO
0001665160-21-000908	7	CT
0001665160-21-000908	8	DC
0001665160-21-000908	9	DE
0001665160-21-000908	10	FL
0001665160-21-000908	11	GA
0001665160-21-000908	12	HI
0001665160-21-000908	13	ID
0001665160-21-000908	14	IL
0001665160-21-000908	15	IN
0001665160-21-000908	16	IA
0001665160-21-000908	17	KS
0001665160-21-000908	18	KY
0001665160-21-000908	19	LA
0001665160-21-000908	20	ME
0001665160-21-000908	21	MD
0001665160-21-000908	22	MA
0001665160-21-000908	23	MI
0001665160-21-000908	24	MN
0001665160-21-000908	25	MS
0001665160-21-000908	26	MO
0001665160-21-000908	27	MT
0001665160-21-000908	28	NE
0001665160-21-000908	29	NV
0001665160-21-000908	30	NH
0001665160-21-000908	31	NJ
0001665160-21-000908	32	NM
0001665160-21-000908	33	NY
0001665160-21-000908	34	NC
0001665160-21-000908	35	ND
0001665160-21-000908	36	OH
0001665160-21-000908	37	OK
0001665160-21-000908	38	OR
0001665160-21-000908	39	PA
0001665160-21-000908	40	PR
0001665160-21-000908	41	RI
0001665160-21-000908	42	SC
0001665160-21-000908	43	SD
0001665160-21-000908	44	TN
0001665160-21-000908	45	TX
0001665160-21-000908	46	UT
0001665160-21-000908	47	VT
0001665160-21-000908	48	VA
0001665160-21-000908	49	WA
0001665160-21-000908	50	WV
0001665160-21-000908	51	WI
0001665160-21-000908	2	AK
0001853045-21-000002	1	AL
0001853045-21-000002	64	Z4
0001853045-21-000002	3	AZ
0001853045-21-000002	4	AR
0001853045-21-000002	5	CA
0001853045-21-000002	6	CO
0001853045-21-000002	7	CT
0001853045-21-000002	8	DE
0001853045-21-000002	9	DC
0001853045-21-000002	10	FL
0001853045-21-000002	11	GA
0001853045-21-000002	12	HI
0001853045-21-000002	13	ID
0001853045-21-000002	14	IL
0001853045-21-000002	15	IN
0001853045-21-000002	16	IA
0001853045-21-000002	17	KS
0001853045-21-000002	18	KY
0001853045-21-000002	19	LA
0001853045-21-000002	20	ME
0001853045-21-000002	21	MD
0001853045-21-000002	22	MA
0001853045-21-000002	23	MI
0001853045-21-000002	24	MN
0001853045-21-000002	25	MS
0001853045-21-000002	26	MO
0001853045-21-000002	27	MT
0001853045-21-000002	28	NE
0001853045-21-000002	29	NV
0001853045-21-000002	30	NH
0001853045-21-000002	31	NJ
0001853045-21-000002	32	NM
0001853045-21-000002	33	NY
0001853045-21-000002	34	NC
0001853045-21-000002	35	ND
0001853045-21-000002	36	OH
0001853045-21-000002	37	OK
0001853045-21-000002	38	OR
0001853045-21-000002	39	PA
0001853045-21-000002	40	PR
0001853045-21-000002	41	RI
0001853045-21-000002	42	SC
0001853045-21-000002	43	SD
0001853045-21-000002	44	TN
0001853045-21-000002	45	TX
0001853045-21-000002	46	UT
0001853045-21-000002	47	VT
0001853045-21-000002	48	VA
0001853045-21-000002	49	WA
0001853045-21-000002	50	WV
0001853045-21-000002	51	WI
0001853045-21-000002	52	WY
0001853045-21-000002	53	A0
0001853045-21-000002	54	A1
0001853045-21-000002	55	A2
0001853045-21-000002	56	A3
0001853045-21-000002	57	A4
0001853045-21-000002	58	A5
0001853045-21-000002	59	A6
0001853045-21-000002	60	A7
0001853045-21-000002	61	A8
0001853045-21-000002	62	A9
0001853045-21-000002	63	B0
0001853045-21-000002	2	AK
0001665160-21-000905	34	NC
0001665160-21-000905	33	NY
0001665160-21-000905	36	OH
0001665160-21-000905	37	OK
0001665160-21-000905	38	OR
0001665160-21-000905	39	PA
0001665160-21-000905	40	PR
0001665160-21-000905	41	RI
0001665160-21-000905	42	SC
0001665160-21-000905	43	SD
0001665160-21-000905	44	TN
0001665160-21-000905	45	TX
0001665160-21-000905	46	UT
0001665160-21-000905	47	VT
0001665160-21-000905	48	VA
0001665160-21-000905	49	WA
0001665160-21-000905	50	WV
0001665160-21-000905	51	WI
0001665160-21-000905	52	WY
0001665160-21-000905	1	AL
0001665160-21-000905	2	AK
0001665160-21-000905	3	AZ
0001665160-21-000905	4	AR
0001665160-21-000905	5	CA
0001665160-21-000905	6	CO
0001665160-21-000905	7	CT
0001665160-21-000905	8	DC
0001665160-21-000905	9	DE
0001665160-21-000905	10	FL
0001665160-21-000905	11	GA
0001665160-21-000905	12	HI
0001665160-21-000905	13	ID
0001665160-21-000905	14	IL
0001665160-21-000905	15	IN
0001665160-21-000905	16	IA
0001665160-21-000905	17	KS
0001665160-21-000905	18	KY
0001665160-21-000905	19	LA
0001665160-21-000905	20	ME
0001665160-21-000905	21	MD
0001665160-21-000905	22	MA
0001665160-21-000905	23	MI
0001665160-21-000905	24	MN
0001665160-21-000905	25	MS
0001665160-21-000905	26	MO
0001665160-21-000905	27	MT
0001665160-21-000905	28	NE
0001665160-21-000905	29	NV
0001665160-21-000905	30	NH
0001665160-21-000905	31	NJ
0001665160-21-000905	32	NM
0001665160-21-000905	35	ND
0001791609-21-000004	24	MN
0001791609-21-000004	25	MS
0001791609-21-000004	26	MO
0001791609-21-000004	27	MT
0001791609-21-000004	28	NE
0001791609-21-000004	29	NV
0001791609-21-000004	30	NH
0001791609-21-000004	31	NJ
0001791609-21-000004	32	NM
0001791609-21-000004	33	NY
0001791609-21-000004	34	NC
0001791609-21-000004	35	ND
0001791609-21-000004	36	OH
0001791609-21-000004	37	OK
0001791609-21-000004	38	OR
0001791609-21-000004	39	PA
0001791609-21-000004	40	PR
0001791609-21-000004	41	RI
0001791609-21-000004	42	SC
0001791609-21-000004	43	SD
0001791609-21-000004	44	TN
0001791609-21-000004	45	TX
0001791609-21-000004	46	UT
0001791609-21-000004	47	VT
0001791609-21-000004	48	VA
0001791609-21-000004	49	WA
0001791609-21-000004	50	WV
0001791609-21-000004	51	WI
0001791609-21-000004	52	WY
0001791609-21-000004	1	AL
0001791609-21-000004	2	AK
0001791609-21-000004	3	AZ
0001791609-21-000004	4	AR
0001791609-21-000004	5	CA
0001791609-21-000004	6	CO
0001791609-21-000004	7	CT
0001791609-21-000004	8	DE
0001791609-21-000004	9	DC
0001791609-21-000004	10	FL
0001791609-21-000004	11	GA
0001791609-21-000004	12	HI
0001791609-21-000004	13	ID
0001791609-21-000004	14	IL
0001791609-21-000004	15	IN
0001791609-21-000004	16	IA
0001791609-21-000004	17	KS
0001791609-21-000004	18	KY
0001791609-21-000004	19	LA
0001791609-21-000004	20	ME
0001791609-21-000004	21	MD
0001791609-21-000004	22	MA
0001791609-21-000004	23	MI
0001670254-21-000643	1	AL
0001670254-21-000643	56	1V
0001670254-21-000643	3	AZ
0001670254-21-000643	4	AR
0001670254-21-000643	5	CA
0001670254-21-000643	6	CO
0001670254-21-000643	7	CT
0001670254-21-000643	8	DE
0001670254-21-000643	9	DC
0001670254-21-000643	10	FL
0001670254-21-000643	11	GA
0001670254-21-000643	12	HI
0001670254-21-000643	13	ID
0001670254-21-000643	14	IL
0001670254-21-000643	15	IN
0001670254-21-000643	16	IA
0001670254-21-000643	17	KS
0001670254-21-000643	18	KY
0001670254-21-000643	19	LA
0001670254-21-000643	20	ME
0001670254-21-000643	21	MD
0001670254-21-000643	22	MA
0001670254-21-000643	23	MI
0001670254-21-000643	24	MN
0001670254-21-000643	25	MS
0001670254-21-000643	26	MO
0001670254-21-000643	27	MT
0001670254-21-000643	28	NE
0001670254-21-000643	29	NV
0001670254-21-000643	30	NH
0001670254-21-000643	31	NJ
0001670254-21-000643	32	NM
0001670254-21-000643	33	NY
0001670254-21-000643	34	NC
0001670254-21-000643	35	ND
0001670254-21-000643	36	OH
0001670254-21-000643	37	OK
0001670254-21-000643	38	OR
0001670254-21-000643	39	PA
0001670254-21-000643	40	RI
0001670254-21-000643	41	SC
0001670254-21-000643	42	SD
0001670254-21-000643	43	TN
0001670254-21-000643	44	TX
0001670254-21-000643	45	UT
0001670254-21-000643	46	VT
0001670254-21-000643	47	VA
0001670254-21-000643	48	WA
0001670254-21-000643	49	WV
0001670254-21-000643	50	WI
0001670254-21-000643	51	WY
0001670254-21-000643	52	B5
0001670254-21-000643	53	GU
0001670254-21-000643	54	PR
0001670254-21-000643	55	VI
0001670254-21-000643	2	AK
0001669191-21-000497	40	RI
0001669191-21-000497	25	MS
0001669191-21-000497	42	SD
0001669191-21-000497	43	TN
0001669191-21-000497	44	TX
0001669191-21-000497	45	UT
0001669191-21-000497	46	VT
0001669191-21-000497	47	VA
0001669191-21-000497	48	WA
0001669191-21-000497	49	WV
0001669191-21-000497	50	WI
0001669191-21-000497	51	WY
0001669191-21-000497	52	B5
0001669191-21-000497	53	GU
0001669191-21-000497	54	1V
0001669191-21-000497	55	PR
0001669191-21-000497	56	VI
0001669191-21-000497	1	AL
0001669191-21-000497	2	AK
0001669191-21-000497	3	AZ
0001669191-21-000497	4	AR
0001669191-21-000497	5	CA
0001669191-21-000497	6	CO
0001669191-21-000497	7	CT
0001669191-21-000497	8	DE
0001669191-21-000497	9	DC
0001669191-21-000497	10	FL
0001669191-21-000497	11	GA
0001669191-21-000497	12	HI
0001669191-21-000497	13	ID
0001669191-21-000497	14	IL
0001669191-21-000497	15	IN
0001669191-21-000497	26	MO
0001669191-21-000497	27	MT
0001669191-21-000497	28	NE
0001669191-21-000497	29	NV
0001669191-21-000497	30	NH
0001669191-21-000497	31	NJ
0001669191-21-000497	32	NM
0001669191-21-000497	33	NY
0001669191-21-000497	34	NC
0001669191-21-000497	35	ND
0001669191-21-000497	36	OH
0001669191-21-000497	37	OK
0001669191-21-000497	38	OR
0001669191-21-000497	39	PA
0001669191-21-000497	16	IA
0001669191-21-000497	17	KS
0001669191-21-000497	18	KY
0001669191-21-000497	19	LA
0001669191-21-000497	20	ME
0001669191-21-000497	21	MD
0001669191-21-000497	22	MA
0001669191-21-000497	23	MI
0001669191-21-000497	24	MN
0001669191-21-000497	41	SC
0001213900-21-024698	1	AL
0001213900-21-024698	2	AK
0001213900-21-024698	3	AZ
0001213900-21-024698	4	AR
0001213900-21-024698	5	CA
0001213900-21-024698	6	CO
0001213900-21-024698	7	CT
0001213900-21-024698	8	DE
0001213900-21-024698	9	FL
0001213900-21-024698	10	GA
0001213900-21-024698	11	HI
0001213900-21-024698	12	ID
0001213900-21-024698	13	IL
0001213900-21-024698	14	IN
0001213900-21-024698	15	IA
0001213900-21-024698	16	KS
0001213900-21-024698	17	KY
0001213900-21-024698	18	LA
0001213900-21-024698	19	ME
0001213900-21-024698	20	MD
0001213900-21-024698	21	MA
0001213900-21-024698	22	MI
0001213900-21-024698	23	MN
0001213900-21-024698	24	MS
0001213900-21-024698	25	MO
0001213900-21-024698	26	MT
0001213900-21-024698	27	NE
0001213900-21-024698	28	NV
0001213900-21-024698	29	NH
0001213900-21-024698	30	NJ
0001213900-21-024698	31	NM
0001213900-21-024698	32	NY
0001213900-21-024698	33	NC
0001213900-21-024698	34	ND
0001213900-21-024698	35	OH
0001213900-21-024698	36	OK
0001213900-21-024698	37	OR
0001213900-21-024698	38	PA
0001213900-21-024698	39	RI
0001213900-21-024698	40	SC
0001213900-21-024698	41	SD
0001213900-21-024698	42	TN
0001213900-21-024698	43	TX
0001213900-21-024698	44	UT
0001213900-21-024698	45	VT
0001213900-21-024698	46	VA
0001213900-21-024698	47	WA
0001213900-21-024698	48	WV
0001213900-21-024698	49	WI
0001213900-21-024698	50	WY
0001213900-21-024698	51	DC
0001213900-21-024698	52	PR
0001665160-21-000902	3	AZ
0001665160-21-000902	2	AK
0001665160-21-000902	5	CA
0001665160-21-000902	6	CO
0001665160-21-000902	7	CT
0001665160-21-000902	8	DC
0001665160-21-000902	9	DE
0001665160-21-000902	10	FL
0001665160-21-000902	11	GA
0001665160-21-000902	12	HI
0001665160-21-000902	13	ID
0001665160-21-000902	14	IL
0001665160-21-000902	15	IN
0001665160-21-000902	16	IA
0001665160-21-000902	17	KS
0001665160-21-000902	18	KY
0001665160-21-000902	19	LA
0001665160-21-000902	20	ME
0001665160-21-000902	21	MD
0001665160-21-000902	22	MA
0001665160-21-000902	23	MI
0001665160-21-000902	24	MN
0001665160-21-000902	25	MS
0001665160-21-000902	26	MO
0001665160-21-000902	27	MT
0001665160-21-000902	28	NE
0001665160-21-000902	29	NV
0001665160-21-000902	30	NH
0001665160-21-000902	31	NJ
0001665160-21-000902	32	NM
0001665160-21-000902	33	NY
0001665160-21-000902	34	NC
0001665160-21-000902	35	ND
0001665160-21-000902	36	OH
0001665160-21-000902	37	OK
0001665160-21-000902	38	OR
0001665160-21-000902	39	PA
0001665160-21-000902	40	PR
0001665160-21-000902	41	RI
0001665160-21-000902	42	SC
0001665160-21-000902	43	SD
0001665160-21-000902	44	TN
0001665160-21-000902	45	TX
0001665160-21-000902	46	UT
0001665160-21-000902	47	VT
0001665160-21-000902	48	VA
0001665160-21-000902	49	WA
0001665160-21-000902	50	WV
0001665160-21-000902	51	WI
0001665160-21-000902	52	WY
0001665160-21-000902	1	AL
0001665160-21-000902	4	AR
0001670254-21-000641	24	MN
0001670254-21-000641	23	MI
0001670254-21-000641	26	MO
0001670254-21-000641	27	MT
0001670254-21-000641	28	NE
0001670254-21-000641	29	NV
0001670254-21-000641	30	NH
0001670254-21-000641	31	NJ
0001670254-21-000641	32	NM
0001670254-21-000641	37	OK
0001670254-21-000641	38	OR
0001670254-21-000641	39	PA
0001670254-21-000641	40	RI
0001670254-21-000641	41	SC
0001670254-21-000641	42	SD
0001670254-21-000641	43	TN
0001670254-21-000641	44	TX
0001670254-21-000641	45	UT
0001670254-21-000641	46	VT
0001670254-21-000641	47	VA
0001670254-21-000641	48	WA
0001670254-21-000641	49	WV
0001670254-21-000641	50	WI
0001670254-21-000641	51	WY
0001670254-21-000641	52	B5
0001670254-21-000641	53	GU
0001670254-21-000641	54	PR
0001670254-21-000641	55	VI
0001670254-21-000641	56	1V
0001670254-21-000641	33	NY
0001670254-21-000641	34	NC
0001670254-21-000641	35	ND
0001670254-21-000641	36	OH
0001670254-21-000641	1	AL
0001670254-21-000641	2	AK
0001670254-21-000641	3	AZ
0001670254-21-000641	4	AR
0001670254-21-000641	5	CA
0001670254-21-000641	6	CO
0001670254-21-000641	7	CT
0001670254-21-000641	8	DE
0001670254-21-000641	9	DC
0001670254-21-000641	10	FL
0001670254-21-000641	11	GA
0001670254-21-000641	12	HI
0001670254-21-000641	13	ID
0001670254-21-000641	14	IL
0001670254-21-000641	15	IN
0001670254-21-000641	16	IA
0001670254-21-000641	17	KS
0001670254-21-000641	18	KY
0001670254-21-000641	19	LA
0001670254-21-000641	20	ME
0001670254-21-000641	21	MD
0001670254-21-000641	22	MA
0001670254-21-000641	25	MS
0001844167-21-000007	24	MI
0001844167-21-000007	23	MA
0001844167-21-000007	26	MS
0001844167-21-000007	27	MO
0001844167-21-000007	28	MT
0001844167-21-000007	29	NE
0001844167-21-000007	30	NV
0001844167-21-000007	31	NH
0001844167-21-000007	32	NJ
0001844167-21-000007	33	NM
0001844167-21-000007	34	NY
0001844167-21-000007	35	NC
0001844167-21-000007	36	ND
0001844167-21-000007	37	OH
0001844167-21-000007	38	OK
0001844167-21-000007	39	OR
0001844167-21-000007	40	PA
0001844167-21-000007	41	PR
0001844167-21-000007	42	RI
0001844167-21-000007	43	SC
0001844167-21-000007	44	SD
0001844167-21-000007	45	TN
0001844167-21-000007	46	TX
0001844167-21-000007	47	UT
0001844167-21-000007	48	VT
0001844167-21-000007	49	VI
0001844167-21-000007	50	VA
0001844167-21-000007	51	WA
0001844167-21-000007	52	WV
0001844167-21-000007	53	WI
0001844167-21-000007	54	WY
0001844167-21-000007	55	B5
0001844167-21-000007	56	1V
0001844167-21-000007	1	AL
0001844167-21-000007	2	AK
0001844167-21-000007	3	AZ
0001844167-21-000007	4	AR
0001844167-21-000007	5	CA
0001844167-21-000007	6	CO
0001844167-21-000007	7	CT
0001844167-21-000007	8	DE
0001844167-21-000007	9	DC
0001844167-21-000007	10	FL
0001844167-21-000007	11	GA
0001844167-21-000007	12	GU
0001844167-21-000007	13	HI
0001844167-21-000007	14	ID
0001844167-21-000007	15	IL
0001844167-21-000007	16	IN
0001844167-21-000007	17	IA
0001844167-21-000007	18	KS
0001844167-21-000007	19	KY
0001844167-21-000007	20	LA
0001844167-21-000007	21	ME
0001844167-21-000007	22	MD
0001844167-21-000007	25	MN
0001746059-21-000197	23	MI
0001746059-21-000197	24	MN
0001746059-21-000197	25	MS
0001746059-21-000197	26	MO
0001746059-21-000197	27	MT
0001746059-21-000197	28	NE
0001746059-21-000197	29	NV
0001746059-21-000197	30	NH
0001746059-21-000197	31	NJ
0001746059-21-000197	32	NM
0001746059-21-000197	33	NY
0001746059-21-000197	34	NC
0001746059-21-000197	35	ND
0001746059-21-000197	36	OH
0001746059-21-000197	37	OK
0001746059-21-000197	38	OR
0001746059-21-000197	39	PA
0001746059-21-000197	40	PR
0001746059-21-000197	41	RI
0001746059-21-000197	42	SC
0001746059-21-000197	43	SD
0001746059-21-000197	44	TN
0001746059-21-000197	45	TX
0001746059-21-000197	46	UT
0001746059-21-000197	47	VT
0001746059-21-000197	48	VA
0001746059-21-000197	49	WA
0001746059-21-000197	50	WV
0001746059-21-000197	51	WI
0001746059-21-000197	52	WY
0001746059-21-000197	1	AL
0001746059-21-000197	2	AK
0001746059-21-000197	3	AZ
0001746059-21-000197	4	AR
0001746059-21-000197	5	CA
0001746059-21-000197	6	CO
0001746059-21-000197	7	CT
0001746059-21-000197	8	DE
0001746059-21-000197	9	DC
0001746059-21-000197	10	FL
0001746059-21-000197	11	GA
0001746059-21-000197	12	HI
0001746059-21-000197	13	ID
0001746059-21-000197	14	IL
0001746059-21-000197	15	IN
0001746059-21-000197	16	IA
0001746059-21-000197	17	KS
0001746059-21-000197	18	KY
0001746059-21-000197	19	LA
0001746059-21-000197	20	ME
0001746059-21-000197	21	MD
0001746059-21-000197	22	MA
0001746059-21-000196	1	AZ
0001746059-21-000196	44	UT
0001746059-21-000196	3	CA
0001746059-21-000196	4	CO
0001746059-21-000196	5	CT
0001746059-21-000196	6	DE
0001746059-21-000196	7	DC
0001746059-21-000196	8	FL
0001746059-21-000196	9	GA
0001746059-21-000196	10	HI
0001746059-21-000196	11	ID
0001746059-21-000196	12	IL
0001746059-21-000196	13	IN
0001746059-21-000196	14	IA
0001746059-21-000196	15	KS
0001746059-21-000196	16	KY
0001746059-21-000196	17	LA
0001746059-21-000196	18	ME
0001746059-21-000196	19	MD
0001746059-21-000196	20	MA
0001746059-21-000196	21	MI
0001746059-21-000196	22	MN
0001746059-21-000196	23	MS
0001746059-21-000196	24	MO
0001746059-21-000196	25	MT
0001746059-21-000196	26	NE
0001746059-21-000196	27	NV
0001746059-21-000196	28	NH
0001746059-21-000196	29	NJ
0001746059-21-000196	30	NM
0001746059-21-000196	31	NY
0001746059-21-000196	32	NC
0001746059-21-000196	33	ND
0001746059-21-000196	34	OH
0001746059-21-000196	35	OK
0001746059-21-000196	36	OR
0001746059-21-000196	37	PA
0001746059-21-000196	38	PR
0001746059-21-000196	39	RI
0001746059-21-000196	40	SC
0001746059-21-000196	45	VT
0001746059-21-000196	46	VA
0001746059-21-000196	47	WA
0001746059-21-000196	48	WV
0001746059-21-000196	49	WI
0001746059-21-000196	50	WY
0001746059-21-000196	41	SD
0001746059-21-000196	42	TN
0001746059-21-000196	43	TX
0001746059-21-000196	2	AR
0001746059-21-000195	4	AR
0001746059-21-000195	52	WY
0001746059-21-000195	6	CO
0001746059-21-000195	7	CT
0001746059-21-000195	8	DE
0001746059-21-000195	9	DC
0001746059-21-000195	10	FL
0001746059-21-000195	11	GA
0001746059-21-000195	12	HI
0001746059-21-000195	13	ID
0001746059-21-000195	14	IL
0001746059-21-000195	15	IN
0001746059-21-000195	16	IA
0001746059-21-000195	17	KS
0001746059-21-000195	18	KY
0001746059-21-000195	19	LA
0001746059-21-000195	20	ME
0001746059-21-000195	21	MD
0001746059-21-000195	22	MA
0001746059-21-000195	23	MI
0001746059-21-000195	1	AL
0001746059-21-000195	2	AK
0001746059-21-000195	3	AZ
0001746059-21-000195	24	MN
0001746059-21-000195	25	MS
0001746059-21-000195	26	MO
0001746059-21-000195	27	MT
0001746059-21-000195	28	NE
0001746059-21-000195	29	NV
0001746059-21-000195	30	NH
0001746059-21-000195	31	NJ
0001746059-21-000195	32	NM
0001746059-21-000195	33	NY
0001746059-21-000195	34	NC
0001746059-21-000195	35	ND
0001746059-21-000195	36	OH
0001746059-21-000195	37	OK
0001746059-21-000195	38	OR
0001746059-21-000195	39	PA
0001746059-21-000195	40	PR
0001746059-21-000195	41	RI
0001746059-21-000195	42	SC
0001746059-21-000195	43	SD
0001746059-21-000195	44	TN
0001746059-21-000195	45	TX
0001746059-21-000195	46	UT
0001746059-21-000195	47	VT
0001746059-21-000195	48	VA
0001746059-21-000195	49	WA
0001746059-21-000195	50	WV
0001746059-21-000195	51	WI
0001746059-21-000195	5	CA
0001860229-21-000001	4	AR
0001860229-21-000001	5	CA
0001860229-21-000001	6	CO
0001860229-21-000001	7	CT
0001860229-21-000001	8	DE
0001860229-21-000001	9	DC
0001860229-21-000001	10	FL
0001860229-21-000001	11	GA
0001860229-21-000001	12	HI
0001860229-21-000001	13	ID
0001860229-21-000001	14	IL
0001860229-21-000001	15	IN
0001860229-21-000001	16	IA
0001860229-21-000001	17	KS
0001860229-21-000001	18	KY
0001860229-21-000001	19	LA
0001860229-21-000001	20	ME
0001860229-21-000001	21	MD
0001860229-21-000001	22	MA
0001860229-21-000001	23	MI
0001860229-21-000001	1	AL
0001860229-21-000001	2	AK
0001860229-21-000001	3	AZ
0001860229-21-000001	24	MN
0001860229-21-000001	25	MS
0001860229-21-000001	26	MO
0001860229-21-000001	27	MT
0001860229-21-000001	28	NE
0001860229-21-000001	29	NV
0001860229-21-000001	30	NH
0001860229-21-000001	31	NJ
0001860229-21-000001	32	NM
0001860229-21-000001	33	NY
0001860229-21-000001	34	NC
0001860229-21-000001	35	ND
0001860229-21-000001	36	OH
0001860229-21-000001	37	OK
0001860229-21-000001	38	OR
0001860229-21-000001	39	PA
0001860229-21-000001	40	PR
0001860229-21-000001	41	RI
0001860229-21-000001	42	SC
0001860229-21-000001	43	SD
0001860229-21-000001	44	TN
0001860229-21-000001	45	TX
0001860229-21-000001	46	UT
0001860229-21-000001	47	VT
0001860229-21-000001	48	VA
0001860229-21-000001	49	WA
0001860229-21-000001	50	WV
0001860229-21-000001	51	WI
0001860229-21-000001	52	WY
0001860229-21-000001	53	A0
0001860229-21-000001	54	A1
0001860229-21-000001	55	A2
0001860229-21-000001	56	A3
0001860229-21-000001	57	A4
0001860229-21-000001	58	A5
0001860229-21-000001	59	A6
0001860229-21-000001	60	A7
0001860229-21-000001	61	A8
0001860229-21-000001	62	A9
0001860229-21-000001	63	B0
0001860229-21-000001	64	Z4
0001665160-21-000901	16	IA
0001665160-21-000901	52	WY
0001665160-21-000901	18	KY
0001665160-21-000901	19	LA
0001665160-21-000901	20	ME
0001665160-21-000901	21	MD
0001665160-21-000901	22	MA
0001665160-21-000901	23	MI
0001665160-21-000901	24	MN
0001665160-21-000901	25	MS
0001665160-21-000901	26	MO
0001665160-21-000901	27	MT
0001665160-21-000901	28	NE
0001665160-21-000901	29	NV
