ACCESSION_NUMBER	ID	ISEDGARFILER	COISSUERCIK	NAMEOFCOISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	COISSUERWEBSITE
0001670254-21-001264	1			Tap Systems I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-NOV-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001263	1			Virzoom I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001263	2			Virzoom I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001260	2			Sparrow I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001260	1			Sparrow I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001256	1			WedFun App I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001256	2			WedFun App I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001258	1			Voatz I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001254	1			Qinta I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001254	2			Qinta I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001252	2			Warehouse Republic I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001252	1			Warehouse Republic I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001251	1			Urvin Finance I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001249	1			Vitalize Angels OpenAxis I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001246	1			HoloGear I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001246	2			HoloGear I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001244	1			Miso  I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001244	2			Miso  I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001242	1			Yummy Future I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001242	2			Yummy Future I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001235	2			Zestbloom I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001235	1			Zestbloom I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001233	1			VBit DC I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001233	2			VBit DC I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001231	1			UpStaged Entertainment Group I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001231	2			UpStaged Entertainment Group I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001229	1			Issuer Pixel I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001229	2			Issuer Pixel I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001224	1			Joule Case I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001224	2			Joule Case I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001226	2			Scrapp I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001226	1			Scrapp I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001222	2			MeetEm.com I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001222	1			MeetEm.com I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001221	1			Squarex I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001221	2			Squarex I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001219	2			KK Technologies I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001219	1			KK Technologies I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001217	2			DroneShare I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001217	1			DroneShare I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001215	1			GameSafe I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001213	2			Aspireship I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	20-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001213	1			Aspireship I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	20-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001821982-21-000014	1			Bricolage Dynamics RegCF SPV 2021, LLC	Limited Liability Company		DE	14-OCT-2021	120 Rockbridge Ct.		Liberty	SC	29657	
0001644600-21-000120	1			Infinite Composites CF SPV, LLC	Limited Liability Company		DE	28-JUL-2021	10738 E 55th Place		Tulsa	OK	74146	www.InfiniteComposites.com
0001670254-21-001210	1			Cybolt I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001207	1			Ziggurat Technologies I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001209	1			Mercury Technologies, Inc. I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001207	2			Ziggurat Technologies I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001205	1			Squid Healthcare I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001204	1			Pocket Properties I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	17-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001204	2			Pocket Properties I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	17-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001197	2			BSP Comics I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001195	1			Called Higher Studios I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001195	2			Called Higher Studios I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001201	1			Qube Money I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001201	2			Qube Money I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001199	2			EDA I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001199	1			EDA I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001197	1			BSP Comics I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001188	2			SunState Laboratories I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	15-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001188	1			SunState Laboratories I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	15-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001183	2			extraSlice I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	15-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001183	1			extraSlice I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	15-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001180	2			myEDmeds I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	15-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001180	1			myEDmeds I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	15-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001176	1			Vinsent I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001174	1			KGAY I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001171	1			Papa John's Central Europe I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001171	2			Papa John's Central Europe I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001169	1			Papa John's Central Europe I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001169	2			Papa John's Central Europe I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001885115-21-000002	1			DIGITAL ARC INVESTMENTS SPV, LLC	Limited Liability Company		DE	01-OCT-2021	1723A MARSH RD	SUITE 117	Wilmington	DE	19810	
0001670254-21-001166	1			Dogworx I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001166	2			Dogworx I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001161	1			Brick Work I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001161	2			Brick Work I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001159	2			The Spice Route Company I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001159	1			The Spice Route Company I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001155	1			Soko I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	23-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001153	1			Oculis Mountain Side I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	08-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001153	2			Oculis Mountain Side I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	08-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001151	1			Half Moon Tech I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	08-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001141	2			Dragon Spirits Marketing I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001145	2			Cassava San Francisco I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001147	1			Bintimani I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001141	1			Dragon Spirits Marketing I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001143	2			ViiT Health I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001143	1			ViiT Health I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001145	1			Cassava San Francisco I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001134	2			Urbie I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001134	1			Urbie I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001132	2			AeonCharge I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	05-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001132	1			AeonCharge I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	05-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001130	1			Talino Venture Labs I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001130	2			Talino Venture Labs I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001128	2			Ziba Foods I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	05-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001128	1			Ziba Foods I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	05-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001126	1			hobbyDB I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	01-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001123	1			Moonshot Junior I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001124	1			Coco Pago I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	05-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001123	2			Moonshot Junior I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001118	1			Gerostate Alpha I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001117	2			Parlay Cafe I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001117	1			Parlay Cafe I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001118	2			Gerostate Alpha I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001110	1			Farm to Coast Collective I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001112	2			Doxile I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	01-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001112	1			Doxile I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	01-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001105	1			Aphios Pharma I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001105	2			Aphios Pharma I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001103	1			I Got It I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001102	1			Clew I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUN-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
