ACCESSION_NUMBER	ID	ISEDGARFILER	COISSUERCIK	NAMEOFCOISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	COISSUERWEBSITE
0001670254-23-000067	2			Isle Child I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	01-FEB-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000065	1			The Empowered Cookie I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-FEB-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000062	1			Jack Henry I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000061	1			Thrivelab I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000061	2			Thrivelab I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000058	2			BYGMusic I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-SEP-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000059	2			Thrivelab I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000058	1			BYGMusic I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-SEP-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000059	1			Thrivelab I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001644600-23-000020	1			Beast CF Investors SPV, LLC	Limited Liability Company		DE	02-SEP-2022	305 Vienna St.		Ruston,	LA	71720	
0001853669-23-000001	1			CurlMix I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-JUL-2021	4104 24th Street	PMB 8113	San Francisco	CA	94114	wefunder.com
0001670254-23-000056	1			Carosh Compliance Solutions I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000056	2			Carosh Compliance Solutions I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000054	1			Impakt I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000052	1			Transcend Network I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000050	1			Ranch Rider I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001644600-23-000016	1			William Shatner Documentary I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-JAN-2023	4104 24th Street	PMB 8113,	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000049	1			Dokkaebier II, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000048	1			ABBY by GOGOTECH I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000048	2			ABBY by GOGOTECH I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000045	1			Circle Optics, Inc. I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	24-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000045	2			Circle Optics, Inc. I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	24-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000043	1			Crownhunt I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JUL-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000043	2			Crownhunt I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JUL-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000041	1			Aquagga I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	23-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000041	2			Aquagga I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	23-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000040	1			Abillion I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	01-DEC-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000040	2			Abillion I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	01-DEC-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000039	1			Zencastr I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	09-DEC-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000039	2			Zencastr I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	09-DEC-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000038	2			Swing Zen I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	04-NOV-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000038	1			Swing Zen I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	04-NOV-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000034	1			Lustro I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	20-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000036	1			Gethedge I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	20-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000036	2			Gethedge I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	20-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000034	2			Lustro I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	20-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000031	1			Vaqat I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	20-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000028	1			Coils To Locs I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	20-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000027	1			Learnie I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	04-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000027	2			Learnie I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	04-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000025	1			Niftify I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	17-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000024	2			Swopblock II EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000024	1			Swopblock II, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000023	1			Hivetracks I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000021	1			Hooray Foods I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000019	1			VitalFlo I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	31-OCT-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000020	1			The Flip Side I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	08-NOV-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000014	1			Level Up Basketball I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000014	2			Level Up Basketball I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000016	2			Oxford Hounds II EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000016	1			Oxford Hounds II, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000009	1			Slated II, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000009	2			Slated II EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001644600-23-000005	1			Sweater Inc Community SPV1 LLC	Limited Liability Company		DE	22-DEC-2022	520 MOUNT RAINIER STREET		BERTHOUD	CO	80513	
0001670254-23-000007	1			Fast Bags Corp I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-DEC-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000007	2			Fast Bags Corp I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-DEC-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000005	2			Bow Wow Labs I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	10-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000005	1			Bow Wow Labs I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	10-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000003	2			Zero Cheating II EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	10-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000003	1			Zero Cheating II, a series of Wefunder SPV, LLC	Limited Liability Company		DE	10-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-23-000001	1			Curastory I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	09-JAN-2023	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
