ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001665160-22-002440	14	IL
0001665160-22-002440	15	IN
0001665160-22-002440	16	IA
0001665160-22-002440	17	KS
0001665160-22-002440	18	KY
0001665160-22-002440	19	LA
0001665160-22-002440	20	ME
0001746059-22-000346	24	MN
0001746059-22-000346	23	MI
0001746059-22-000346	26	MO
0001746059-22-000346	27	MT
0001746059-22-000346	28	NE
0001746059-22-000346	29	NV
0001746059-22-000346	30	NH
0001746059-22-000346	31	NJ
0001746059-22-000346	32	NM
0001746059-22-000346	33	NY
0001746059-22-000346	34	NC
0001746059-22-000346	35	ND
0001746059-22-000346	36	OH
0001746059-22-000346	37	OK
0001746059-22-000346	38	OR
0001746059-22-000346	39	PA
0001746059-22-000346	40	PR
0001746059-22-000346	41	RI
0001746059-22-000346	42	SC
0001746059-22-000346	43	SD
0001746059-22-000346	44	TN
0001746059-22-000346	45	TX
0001746059-22-000346	46	UT
0001746059-22-000346	47	VT
0001746059-22-000346	48	VA
0001746059-22-000346	49	WA
0001746059-22-000346	50	WV
0001746059-22-000346	51	WI
0001746059-22-000346	52	WY
0001746059-22-000346	1	AL
0001746059-22-000346	2	AK
0001746059-22-000346	3	AZ
0001746059-22-000346	4	AR
0001746059-22-000346	5	CA
0001746059-22-000346	6	CO
0001746059-22-000346	7	CT
0001746059-22-000346	8	DE
0001746059-22-000346	9	DC
0001746059-22-000346	10	FL
0001746059-22-000346	11	GA
0001746059-22-000346	12	HI
0001746059-22-000346	13	ID
0001746059-22-000346	14	IL
0001746059-22-000346	15	IN
0001746059-22-000346	16	IA
0001746059-22-000346	17	KS
0001746059-22-000346	18	KY
0001746059-22-000346	19	LA
0001746059-22-000346	20	ME
0001746059-22-000346	21	MD
0001746059-22-000346	22	MA
0001746059-22-000346	25	MS
0001669191-22-000908	37	OK
0001669191-22-000908	38	OR
0001669191-22-000908	39	PA
0001669191-22-000908	40	RI
0001669191-22-000908	41	SC
0001669191-22-000908	42	SD
0001669191-22-000908	43	TN
0001669191-22-000908	44	TX
0001669191-22-000908	45	UT
0001669191-22-000908	46	VT
0001669191-22-000908	47	VA
0001669191-22-000908	48	WA
0001669191-22-000908	49	WV
0001669191-22-000908	50	WI
0001669191-22-000908	51	WY
0001669191-22-000908	1	AL
0001669191-22-000908	2	AK
0001669191-22-000908	3	AZ
0001669191-22-000908	4	AR
0001669191-22-000908	5	CA
0001669191-22-000908	6	CO
0001669191-22-000908	7	CT
0001669191-22-000908	8	DE
0001669191-22-000908	9	DC
0001669191-22-000908	10	FL
0001669191-22-000908	11	GA
0001669191-22-000908	12	HI
0001669191-22-000908	13	ID
0001669191-22-000908	14	IL
0001669191-22-000908	15	IN
0001669191-22-000908	16	IA
0001669191-22-000908	17	KS
0001669191-22-000908	18	KY
0001669191-22-000908	52	B5
0001669191-22-000908	53	GU
0001669191-22-000908	54	1V
0001669191-22-000908	55	PR
0001669191-22-000908	56	VI
0001669191-22-000908	19	LA
0001669191-22-000908	20	ME
0001669191-22-000908	21	MD
0001669191-22-000908	22	MA
0001669191-22-000908	23	MI
0001669191-22-000908	24	MN
0001669191-22-000908	25	MS
0001669191-22-000908	26	MO
0001669191-22-000908	27	MT
0001669191-22-000908	28	NE
0001669191-22-000908	29	NV
0001669191-22-000908	30	NH
0001669191-22-000908	31	NJ
0001669191-22-000908	32	NM
0001669191-22-000908	33	NY
0001669191-22-000908	34	NC
0001669191-22-000908	35	ND
0001669191-22-000908	36	OH
0001901207-22-000005	1	AL
0001901207-22-000005	23	MA
0001901207-22-000005	3	AZ
0001901207-22-000005	4	AR
0001901207-22-000005	5	CA
0001901207-22-000005	6	CO
0001901207-22-000005	7	CT
0001901207-22-000005	8	DE
0001901207-22-000005	9	DC
0001901207-22-000005	10	FL
0001901207-22-000005	24	MI
0001901207-22-000005	25	MN
0001901207-22-000005	26	MS
0001901207-22-000005	27	MO
0001901207-22-000005	28	MT
0001901207-22-000005	29	NE
0001901207-22-000005	30	NV
0001901207-22-000005	31	NH
0001901207-22-000005	32	NJ
0001901207-22-000005	33	NM
0001901207-22-000005	34	NY
0001901207-22-000005	35	NC
0001901207-22-000005	36	ND
0001901207-22-000005	37	OH
0001901207-22-000005	38	OK
0001901207-22-000005	39	OR
0001901207-22-000005	40	PA
0001901207-22-000005	41	PR
0001901207-22-000005	42	RI
0001901207-22-000005	43	SC
0001901207-22-000005	44	SD
0001901207-22-000005	45	TN
0001901207-22-000005	46	TX
0001901207-22-000005	47	UT
0001901207-22-000005	48	VT
0001901207-22-000005	49	VI
0001901207-22-000005	50	VA
0001901207-22-000005	51	WA
0001901207-22-000005	52	WV
0001901207-22-000005	53	WI
0001901207-22-000005	54	WY
0001901207-22-000005	55	B5
0001901207-22-000005	56	1V
0001901207-22-000005	11	GA
0001901207-22-000005	12	GU
0001901207-22-000005	13	HI
0001901207-22-000005	14	ID
0001901207-22-000005	15	IL
0001901207-22-000005	16	IN
0001901207-22-000005	17	IA
0001901207-22-000005	18	KS
0001901207-22-000005	19	KY
0001901207-22-000005	20	LA
0001901207-22-000005	21	ME
0001901207-22-000005	22	MD
0001901207-22-000005	2	AK
0001779469-22-000003	5	CA
0001779469-22-000003	6	CO
0001779469-22-000003	7	CT
0001779469-22-000003	8	DE
0001779469-22-000003	9	DC
0001779469-22-000003	14	IL
0001779469-22-000003	15	IN
0001779469-22-000003	16	IA
0001779469-22-000003	17	KS
0001779469-22-000003	18	KY
0001779469-22-000003	19	LA
0001779469-22-000003	20	ME
0001779469-22-000003	21	MD
0001779469-22-000003	22	MA
0001779469-22-000003	23	MI
0001779469-22-000003	24	MN
0001779469-22-000003	25	MS
0001779469-22-000003	26	MO
0001779469-22-000003	27	MT
0001779469-22-000003	28	NE
0001779469-22-000003	29	NV
0001779469-22-000003	30	NH
0001779469-22-000003	31	NJ
0001779469-22-000003	32	NM
0001779469-22-000003	33	NY
0001779469-22-000003	34	NC
0001779469-22-000003	35	ND
0001779469-22-000003	36	OH
0001779469-22-000003	37	OK
0001779469-22-000003	38	OR
0001779469-22-000003	39	PA
0001779469-22-000003	40	RI
0001779469-22-000003	41	SC
0001779469-22-000003	42	SD
0001779469-22-000003	43	TN
0001779469-22-000003	44	TX
0001779469-22-000003	45	UT
0001779469-22-000003	46	VT
0001779469-22-000003	47	VA
0001779469-22-000003	48	WA
0001779469-22-000003	49	WV
0001779469-22-000003	50	WI
0001779469-22-000003	51	WY
0001779469-22-000003	10	FL
0001779469-22-000003	11	GA
0001779469-22-000003	12	HI
0001779469-22-000003	13	ID
0001779469-22-000003	1	AL
0001779469-22-000003	2	AK
0001779469-22-000003	3	AZ
0001779469-22-000003	4	AR
0001669191-22-000905	1	AL
0001669191-22-000905	15	IN
0001669191-22-000905	16	IA
0001669191-22-000905	17	KS
0001669191-22-000905	18	KY
0001669191-22-000905	19	LA
0001669191-22-000905	20	ME
0001669191-22-000905	21	MD
0001669191-22-000905	22	MA
0001669191-22-000905	23	MI
0001669191-22-000905	24	MN
0001669191-22-000905	25	MS
0001669191-22-000905	26	MO
0001669191-22-000905	27	MT
0001669191-22-000905	28	NE
0001669191-22-000905	29	NV
0001669191-22-000905	30	NH
0001669191-22-000905	31	NJ
0001669191-22-000905	32	NM
0001669191-22-000905	33	NY
0001669191-22-000905	34	NC
0001669191-22-000905	35	ND
0001669191-22-000905	36	OH
0001669191-22-000905	37	OK
0001669191-22-000905	38	OR
0001669191-22-000905	39	PA
0001669191-22-000905	40	RI
0001669191-22-000905	41	SC
0001669191-22-000905	42	SD
0001669191-22-000905	43	TN
0001669191-22-000905	44	TX
0001669191-22-000905	45	UT
0001669191-22-000905	46	VT
0001669191-22-000905	47	VA
0001669191-22-000905	48	WA
0001669191-22-000905	49	WV
0001669191-22-000905	50	WI
0001669191-22-000905	51	WY
0001669191-22-000905	52	B5
0001669191-22-000905	53	GU
0001669191-22-000905	54	1V
0001669191-22-000905	55	PR
0001669191-22-000905	56	VI
0001669191-22-000905	3	AZ
0001669191-22-000905	4	AR
0001669191-22-000905	5	CA
0001669191-22-000905	6	CO
0001669191-22-000905	7	CT
0001669191-22-000905	8	DE
0001669191-22-000905	9	DC
0001669191-22-000905	10	FL
0001669191-22-000905	11	GA
0001669191-22-000905	12	HI
0001669191-22-000905	13	ID
0001669191-22-000905	14	IL
0001669191-22-000905	2	AK
0001943467-22-000001	47	VT
0001943467-22-000001	46	UT
0001943467-22-000001	49	WA
0001943467-22-000001	50	WV
0001943467-22-000001	51	WI
0001943467-22-000001	52	WY
0001943467-22-000001	1	AL
0001943467-22-000001	2	AK
0001943467-22-000001	3	AZ
0001943467-22-000001	4	AR
0001943467-22-000001	5	CA
0001943467-22-000001	6	CO
0001943467-22-000001	7	CT
0001943467-22-000001	8	DE
0001943467-22-000001	9	DC
0001943467-22-000001	10	FL
0001943467-22-000001	11	GA
0001943467-22-000001	12	HI
0001943467-22-000001	13	ID
0001943467-22-000001	14	IL
0001943467-22-000001	15	IN
0001943467-22-000001	16	IA
0001943467-22-000001	17	KS
0001943467-22-000001	18	KY
0001943467-22-000001	19	LA
0001943467-22-000001	20	ME
0001943467-22-000001	21	MD
0001943467-22-000001	22	MA
0001943467-22-000001	23	MI
0001943467-22-000001	24	MN
0001943467-22-000001	25	MS
0001943467-22-000001	26	MO
0001943467-22-000001	27	MT
0001943467-22-000001	28	NE
0001943467-22-000001	29	NV
0001943467-22-000001	30	NH
0001943467-22-000001	31	NJ
0001943467-22-000001	32	NM
0001943467-22-000001	33	NY
0001943467-22-000001	34	NC
0001943467-22-000001	35	ND
0001943467-22-000001	36	OH
0001943467-22-000001	37	OK
0001943467-22-000001	38	OR
0001943467-22-000001	39	PA
0001943467-22-000001	40	PR
0001943467-22-000001	41	RI
0001943467-22-000001	42	SC
0001943467-22-000001	43	SD
0001943467-22-000001	44	TN
0001943467-22-000001	45	TX
0001943467-22-000001	48	VA
0001928129-22-000004	27	MT
0001928129-22-000004	42	SC
0001928129-22-000004	29	NV
0001928129-22-000004	1	AL
0001928129-22-000004	2	AK
0001928129-22-000004	3	AZ
0001928129-22-000004	4	AR
0001928129-22-000004	5	CA
0001928129-22-000004	6	CO
0001928129-22-000004	7	CT
0001928129-22-000004	8	DE
0001928129-22-000004	9	DC
0001928129-22-000004	10	FL
0001928129-22-000004	11	GA
0001928129-22-000004	12	HI
0001928129-22-000004	13	ID
0001928129-22-000004	14	IL
0001928129-22-000004	15	IN
0001928129-22-000004	16	IA
0001928129-22-000004	17	KS
0001928129-22-000004	18	KY
0001928129-22-000004	19	LA
0001928129-22-000004	20	ME
0001928129-22-000004	21	MD
0001928129-22-000004	22	MA
0001928129-22-000004	23	MI
0001928129-22-000004	24	MN
0001928129-22-000004	25	MS
0001928129-22-000004	26	MO
0001928129-22-000004	43	SD
0001928129-22-000004	44	TN
0001928129-22-000004	45	TX
0001928129-22-000004	46	UT
0001928129-22-000004	47	VT
0001928129-22-000004	48	VA
0001928129-22-000004	49	WA
0001928129-22-000004	50	WV
0001928129-22-000004	51	WI
0001928129-22-000004	52	WY
0001928129-22-000004	30	NH
0001928129-22-000004	31	NJ
0001928129-22-000004	32	NM
0001928129-22-000004	33	NY
0001928129-22-000004	34	NC
0001928129-22-000004	35	ND
0001928129-22-000004	36	OH
0001928129-22-000004	37	OK
0001928129-22-000004	38	OR
0001928129-22-000004	39	PA
0001928129-22-000004	40	PR
0001928129-22-000004	41	RI
0001928129-22-000004	28	NE
0001821982-22-000009	35	ND
0001821982-22-000009	36	OH
0001821982-22-000009	37	OK
0001821982-22-000009	38	OR
0001821982-22-000009	39	PA
0001821982-22-000009	40	PR
0001821982-22-000009	41	RI
0001821982-22-000009	42	SC
0001821982-22-000009	43	SD
0001821982-22-000009	44	TN
0001821982-22-000009	45	TX
0001821982-22-000009	46	UT
0001821982-22-000009	47	VT
0001821982-22-000009	48	VA
0001821982-22-000009	49	WA
0001821982-22-000009	50	WV
0001821982-22-000009	51	WI
0001821982-22-000009	52	WY
0001821982-22-000009	53	A0
0001821982-22-000009	54	A1
0001821982-22-000009	57	A4
0001821982-22-000009	58	A5
0001821982-22-000009	59	A6
0001821982-22-000009	60	A7
0001821982-22-000009	61	A8
0001821982-22-000009	62	A9
0001821982-22-000009	63	B0
0001821982-22-000009	64	Z4
0001821982-22-000009	1	AL
0001821982-22-000009	2	AK
0001821982-22-000009	3	AZ
0001821982-22-000009	4	AR
0001821982-22-000009	5	CA
0001821982-22-000009	6	CO
0001821982-22-000009	7	CT
0001821982-22-000009	8	DE
0001821982-22-000009	9	DC
0001821982-22-000009	10	FL
0001821982-22-000009	11	GA
0001821982-22-000009	12	HI
0001821982-22-000009	13	ID
0001821982-22-000009	14	IL
0001821982-22-000009	15	IN
0001821982-22-000009	16	IA
0001821982-22-000009	17	KS
0001821982-22-000009	18	KY
0001821982-22-000009	19	LA
0001821982-22-000009	20	ME
0001821982-22-000009	21	MD
0001821982-22-000009	22	MA
0001821982-22-000009	23	MI
0001821982-22-000009	24	MN
0001821982-22-000009	25	MS
0001821982-22-000009	26	MO
0001821982-22-000009	27	MT
0001821982-22-000009	28	NE
0001821982-22-000009	29	NV
0001821982-22-000009	30	NH
0001821982-22-000009	31	NJ
0001821982-22-000009	32	NM
0001821982-22-000009	33	NY
0001821982-22-000009	34	NC
0001821982-22-000009	55	A2
0001821982-22-000009	56	A3
0001669191-22-000903	34	NC
0001669191-22-000903	42	SD
0001669191-22-000903	44	TX
0001669191-22-000903	45	UT
0001669191-22-000903	46	VT
0001669191-22-000903	47	VA
0001669191-22-000903	48	WA
0001669191-22-000903	49	WV
0001669191-22-000903	50	WI
0001669191-22-000903	51	WY
0001669191-22-000903	52	B5
0001669191-22-000903	53	GU
0001669191-22-000903	54	1V
0001669191-22-000903	55	PR
0001669191-22-000903	56	VI
0001669191-22-000903	1	AL
0001669191-22-000903	2	AK
0001669191-22-000903	3	AZ
0001669191-22-000903	4	AR
0001669191-22-000903	5	CA
0001669191-22-000903	6	CO
0001669191-22-000903	7	CT
0001669191-22-000903	8	DE
0001669191-22-000903	9	DC
0001669191-22-000903	10	FL
0001669191-22-000903	11	GA
0001669191-22-000903	12	HI
0001669191-22-000903	13	ID
0001669191-22-000903	14	IL
0001669191-22-000903	15	IN
0001669191-22-000903	16	IA
0001669191-22-000903	17	KS
0001669191-22-000903	18	KY
0001669191-22-000903	19	LA
0001669191-22-000903	20	ME
0001669191-22-000903	21	MD
0001669191-22-000903	22	MA
0001669191-22-000903	23	MI
0001669191-22-000903	24	MN
0001669191-22-000903	25	MS
0001669191-22-000903	26	MO
0001669191-22-000903	27	MT
0001669191-22-000903	28	NE
0001669191-22-000903	29	NV
0001669191-22-000903	30	NH
0001669191-22-000903	31	NJ
0001669191-22-000903	32	NM
0001669191-22-000903	33	NY
0001669191-22-000903	35	ND
0001669191-22-000903	36	OH
0001669191-22-000903	37	OK
0001669191-22-000903	38	OR
0001669191-22-000903	39	PA
0001669191-22-000903	40	RI
0001669191-22-000903	41	SC
0001669191-22-000903	43	TN
0001947042-22-000001	34	NC
0001947042-22-000001	33	NY
0001947042-22-000001	36	OH
0001947042-22-000001	37	OK
0001947042-22-000001	38	OR
0001947042-22-000001	39	PA
0001947042-22-000001	40	PR
0001947042-22-000001	41	RI
0001947042-22-000001	42	SC
0001947042-22-000001	43	SD
0001947042-22-000001	44	TN
0001947042-22-000001	45	TX
0001947042-22-000001	46	UT
0001947042-22-000001	47	VT
0001947042-22-000001	48	VA
0001947042-22-000001	49	WA
0001947042-22-000001	50	WV
0001947042-22-000001	51	WI
0001947042-22-000001	52	WY
0001947042-22-000001	1	AL
0001947042-22-000001	2	AK
0001947042-22-000001	3	AZ
0001947042-22-000001	4	AR
0001947042-22-000001	5	CA
0001947042-22-000001	6	CO
0001947042-22-000001	7	CT
0001947042-22-000001	8	DE
0001947042-22-000001	9	DC
0001947042-22-000001	10	FL
0001947042-22-000001	11	GA
0001947042-22-000001	12	HI
0001947042-22-000001	13	ID
0001947042-22-000001	14	IL
0001947042-22-000001	15	IN
0001947042-22-000001	16	IA
0001947042-22-000001	17	KS
0001947042-22-000001	18	KY
0001947042-22-000001	19	LA
0001947042-22-000001	20	ME
0001947042-22-000001	21	MD
0001947042-22-000001	22	MA
0001947042-22-000001	23	MI
0001947042-22-000001	24	MN
0001947042-22-000001	25	MS
0001947042-22-000001	26	MO
0001947042-22-000001	27	MT
0001947042-22-000001	28	NE
0001947042-22-000001	29	NV
0001947042-22-000001	30	NH
0001947042-22-000001	31	NJ
0001947042-22-000001	32	NM
0001947042-22-000001	35	ND
0001849754-22-000005	44	TN
0001849754-22-000005	45	TX
0001849754-22-000005	50	WV
0001849754-22-000005	51	WI
0001849754-22-000005	52	WY
0001849754-22-000005	1	AL
0001849754-22-000005	2	AK
0001849754-22-000005	3	AZ
0001849754-22-000005	4	AR
0001849754-22-000005	5	CA
0001849754-22-000005	6	CO
0001849754-22-000005	7	CT
0001849754-22-000005	8	DE
0001849754-22-000005	9	DC
0001849754-22-000005	10	FL
0001849754-22-000005	11	GA
0001849754-22-000005	12	HI
0001849754-22-000005	46	UT
0001849754-22-000005	47	VT
0001849754-22-000005	48	VA
0001849754-22-000005	49	WA
0001849754-22-000005	13	ID
0001849754-22-000005	14	IL
0001849754-22-000005	15	IN
0001849754-22-000005	16	IA
0001849754-22-000005	17	KS
0001849754-22-000005	18	KY
0001849754-22-000005	19	LA
0001849754-22-000005	20	ME
0001849754-22-000005	21	MD
0001849754-22-000005	22	MA
0001849754-22-000005	23	MI
0001849754-22-000005	24	MN
0001849754-22-000005	25	MS
0001849754-22-000005	26	MO
0001849754-22-000005	27	MT
0001849754-22-000005	28	NE
0001849754-22-000005	29	NV
0001849754-22-000005	30	NH
0001849754-22-000005	31	NJ
0001849754-22-000005	32	NM
0001849754-22-000005	33	NY
0001849754-22-000005	34	NC
0001849754-22-000005	35	ND
0001849754-22-000005	36	OH
0001849754-22-000005	37	OK
0001849754-22-000005	38	OR
0001849754-22-000005	39	PA
0001849754-22-000005	40	PR
0001849754-22-000005	41	RI
0001849754-22-000005	42	SC
0001849754-22-000005	43	SD
0001943410-22-000006	1	AL
0001943410-22-000006	2	AK
0001943410-22-000006	3	AZ
0001943410-22-000006	4	AR
0001943410-22-000006	5	CA
0001943410-22-000006	6	CO
0001943410-22-000006	7	CT
0001943410-22-000006	8	DE
0001943410-22-000006	9	DC
0001943410-22-000006	10	FL
0001943410-22-000006	11	GA
0001943410-22-000006	12	HI
0001943410-22-000006	13	ID
0001943410-22-000006	14	IL
0001943410-22-000006	15	IN
0001943410-22-000006	16	IA
0001943410-22-000006	17	KS
0001943410-22-000006	18	KY
0001943410-22-000006	19	LA
0001943410-22-000006	20	ME
0001943410-22-000006	21	MD
0001943410-22-000006	22	MA
0001943410-22-000006	23	MI
0001943410-22-000006	24	MN
0001943410-22-000006	25	MS
0001943410-22-000006	26	MO
0001943410-22-000006	27	MT
0001943410-22-000006	28	NE
0001943410-22-000006	29	NV
0001943410-22-000006	30	NH
0001943410-22-000006	31	NJ
0001943410-22-000006	32	NM
0001943410-22-000006	33	NY
0001943410-22-000006	34	NC
0001943410-22-000006	35	ND
0001943410-22-000006	36	OH
0001943410-22-000006	37	OK
0001943410-22-000006	38	OR
0001943410-22-000006	39	PA
0001943410-22-000006	40	PR
0001943410-22-000006	41	RI
0001943410-22-000006	42	SC
0001943410-22-000006	43	SD
0001943410-22-000006	44	TN
0001943410-22-000006	45	TX
0001943410-22-000006	46	UT
0001943410-22-000006	47	VT
0001943410-22-000006	48	VA
0001943410-22-000006	49	WA
0001943410-22-000006	50	WV
0001943410-22-000006	51	WI
0001943410-22-000006	52	WY
0001943410-22-000006	53	A0
0001943410-22-000006	54	A1
0001943410-22-000006	55	A2
0001943410-22-000006	56	A3
0001943410-22-000006	57	A4
0001943410-22-000006	58	A5
0001943410-22-000006	59	A6
0001943410-22-000006	60	A7
0001943410-22-000006	61	A8
0001943410-22-000006	62	A9
0001943410-22-000006	63	B0
0001943410-22-000006	64	Z4
0001943410-22-000005	35	ND
0001943410-22-000005	10	FL
0001943410-22-000005	37	OK
0001943410-22-000005	38	OR
0001943410-22-000005	39	PA
0001943410-22-000005	40	PR
0001943410-22-000005	41	RI
0001943410-22-000005	42	SC
0001943410-22-000005	43	SD
0001943410-22-000005	44	TN
0001943410-22-000005	45	TX
0001943410-22-000005	46	UT
0001943410-22-000005	47	VT
0001943410-22-000005	48	VA
0001943410-22-000005	49	WA
0001943410-22-000005	50	WV
0001943410-22-000005	51	WI
0001943410-22-000005	52	WY
0001943410-22-000005	53	A0
0001943410-22-000005	54	A1
0001943410-22-000005	55	A2
0001943410-22-000005	56	A3
0001943410-22-000005	57	A4
0001943410-22-000005	58	A5
0001943410-22-000005	59	A6
0001943410-22-000005	60	A7
0001943410-22-000005	61	A8
0001943410-22-000005	62	A9
0001943410-22-000005	63	B0
0001943410-22-000005	64	Z4
0001943410-22-000005	11	GA
0001943410-22-000005	12	HI
0001943410-22-000005	13	ID
0001943410-22-000005	14	IL
0001943410-22-000005	15	IN
0001943410-22-000005	16	IA
0001943410-22-000005	17	KS
0001943410-22-000005	18	KY
0001943410-22-000005	19	LA
0001943410-22-000005	20	ME
0001943410-22-000005	21	MD
0001943410-22-000005	22	MA
0001943410-22-000005	23	MI
0001943410-22-000005	24	MN
0001943410-22-000005	25	MS
0001943410-22-000005	26	MO
0001943410-22-000005	27	MT
0001943410-22-000005	28	NE
0001943410-22-000005	29	NV
0001943410-22-000005	30	NH
0001943410-22-000005	31	NJ
0001943410-22-000005	32	NM
0001943410-22-000005	33	NY
0001943410-22-000005	34	NC
0001943410-22-000005	1	AL
0001943410-22-000005	2	AK
0001943410-22-000005	3	AZ
0001943410-22-000005	4	AR
0001943410-22-000005	5	CA
0001943410-22-000005	6	CO
0001943410-22-000005	7	CT
0001943410-22-000005	8	DE
0001943410-22-000005	9	DC
0001943410-22-000005	36	OH
0001943410-22-000004	46	UT
0001943410-22-000004	58	A5
0001943410-22-000004	48	VA
0001943410-22-000004	49	WA
0001943410-22-000004	50	WV
0001943410-22-000004	59	A6
0001943410-22-000004	60	A7
0001943410-22-000004	61	A8
0001943410-22-000004	62	A9
0001943410-22-000004	63	B0
0001943410-22-000004	64	Z4
0001943410-22-000004	1	AL
0001943410-22-000004	2	AK
0001943410-22-000004	3	AZ
0001943410-22-000004	4	AR
0001943410-22-000004	5	CA
0001943410-22-000004	6	CO
0001943410-22-000004	7	CT
0001943410-22-000004	8	DE
0001943410-22-000004	9	DC
0001943410-22-000004	10	FL
0001943410-22-000004	11	GA
0001943410-22-000004	12	HI
0001943410-22-000004	13	ID
0001943410-22-000004	14	IL
0001943410-22-000004	15	IN
0001943410-22-000004	16	IA
0001943410-22-000004	17	KS
0001943410-22-000004	18	KY
0001943410-22-000004	19	LA
0001943410-22-000004	20	ME
0001943410-22-000004	21	MD
0001943410-22-000004	22	MA
0001943410-22-000004	23	MI
0001943410-22-000004	24	MN
0001943410-22-000004	25	MS
0001943410-22-000004	26	MO
0001943410-22-000004	27	MT
0001943410-22-000004	31	NJ
0001943410-22-000004	32	NM
0001943410-22-000004	33	NY
0001943410-22-000004	34	NC
0001943410-22-000004	35	ND
0001943410-22-000004	36	OH
0001943410-22-000004	37	OK
0001943410-22-000004	38	OR
0001943410-22-000004	39	PA
0001943410-22-000004	40	PR
0001943410-22-000004	41	RI
0001943410-22-000004	42	SC
0001943410-22-000004	43	SD
0001943410-22-000004	44	TN
0001943410-22-000004	45	TX
0001943410-22-000004	28	NE
0001943410-22-000004	29	NV
0001943410-22-000004	30	NH
0001943410-22-000004	51	WI
0001943410-22-000004	52	WY
0001943410-22-000004	53	A0
0001943410-22-000004	54	A1
0001943410-22-000004	55	A2
0001943410-22-000004	56	A3
0001943410-22-000004	57	A4
0001943410-22-000004	47	VT
0001665160-22-002439	7	CT
0001665160-22-002439	8	DC
0001665160-22-002439	9	DE
0001665160-22-002439	10	FL
0001665160-22-002439	11	GA
0001665160-22-002439	2	AK
0001665160-22-002439	3	AZ
0001665160-22-002439	4	AR
0001665160-22-002439	5	CA
0001665160-22-002439	6	CO
0001665160-22-002439	1	AL
0001665160-22-002439	12	HI
0001665160-22-002439	13	ID
0001665160-22-002439	14	IL
0001665160-22-002439	15	IN
0001665160-22-002439	16	IA
0001665160-22-002439	17	KS
0001665160-22-002439	18	KY
0001665160-22-002439	19	LA
0001665160-22-002439	20	ME
0001665160-22-002439	21	MD
0001665160-22-002439	22	MA
0001665160-22-002439	23	MI
0001665160-22-002439	24	MN
0001665160-22-002439	25	MS
0001665160-22-002439	26	MO
0001665160-22-002439	35	ND
0001665160-22-002439	36	OH
0001665160-22-002439	37	OK
0001665160-22-002439	38	OR
0001665160-22-002439	39	PA
0001665160-22-002439	40	PR
0001665160-22-002439	41	RI
0001665160-22-002439	42	SC
0001665160-22-002439	43	SD
0001665160-22-002439	44	TN
0001665160-22-002439	45	TX
0001665160-22-002439	46	UT
0001665160-22-002439	47	VT
0001665160-22-002439	48	VA
0001665160-22-002439	49	WA
0001665160-22-002439	50	WV
0001665160-22-002439	51	WI
0001665160-22-002439	52	WY
0001665160-22-002439	27	MT
0001665160-22-002439	28	NE
0001665160-22-002439	29	NV
0001665160-22-002439	30	NH
0001665160-22-002439	31	NJ
0001665160-22-002439	32	NM
0001665160-22-002439	33	NY
0001665160-22-002439	34	NC
0001943410-22-000003	35	ND
0001943410-22-000003	64	Z4
0001943410-22-000003	37	OK
0001943410-22-000003	38	OR
0001943410-22-000003	39	PA
0001943410-22-000003	40	PR
0001943410-22-000003	41	RI
0001943410-22-000003	42	SC
0001943410-22-000003	43	SD
0001943410-22-000003	44	TN
0001943410-22-000003	45	TX
0001943410-22-000003	46	UT
0001943410-22-000003	47	VT
0001943410-22-000003	1	AL
0001943410-22-000003	2	AK
0001943410-22-000003	3	AZ
0001943410-22-000003	4	AR
0001943410-22-000003	5	CA
0001943410-22-000003	6	CO
0001943410-22-000003	7	CT
0001943410-22-000003	8	DE
0001943410-22-000003	9	DC
0001943410-22-000003	10	FL
0001943410-22-000003	11	GA
0001943410-22-000003	12	HI
0001943410-22-000003	13	ID
0001943410-22-000003	14	IL
0001943410-22-000003	15	IN
0001943410-22-000003	16	IA
0001943410-22-000003	17	KS
0001943410-22-000003	18	KY
0001943410-22-000003	19	LA
0001943410-22-000003	20	ME
0001943410-22-000003	21	MD
0001943410-22-000003	22	MA
0001943410-22-000003	23	MI
0001943410-22-000003	24	MN
0001943410-22-000003	25	MS
0001943410-22-000003	26	MO
0001943410-22-000003	27	MT
0001943410-22-000003	28	NE
0001943410-22-000003	29	NV
0001943410-22-000003	30	NH
0001943410-22-000003	31	NJ
0001943410-22-000003	32	NM
0001943410-22-000003	33	NY
0001943410-22-000003	34	NC
0001943410-22-000003	48	VA
0001943410-22-000003	49	WA
0001943410-22-000003	50	WV
0001943410-22-000003	51	WI
0001943410-22-000003	52	WY
0001943410-22-000003	53	A0
0001943410-22-000003	54	A1
0001943410-22-000003	55	A2
0001943410-22-000003	56	A3
0001943410-22-000003	57	A4
0001943410-22-000003	58	A5
0001943410-22-000003	59	A6
0001943410-22-000003	60	A7
0001943410-22-000003	61	A8
0001943410-22-000003	62	A9
0001943410-22-000003	63	B0
0001943410-22-000003	36	OH
0001746059-22-000345	21	MD
0001746059-22-000345	20	ME
0001746059-22-000345	23	MI
0001746059-22-000345	24	MN
0001746059-22-000345	25	MS
0001746059-22-000345	26	MO
0001746059-22-000345	27	MT
0001746059-22-000345	28	NE
0001746059-22-000345	29	NV
0001746059-22-000345	30	NH
0001746059-22-000345	31	NJ
0001746059-22-000345	32	NM
0001746059-22-000345	33	NY
0001746059-22-000345	34	NC
