ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001665160-20-000196	35	ND
0001665160-20-000196	36	OH
0001665160-20-000196	37	OK
0001665160-20-000196	38	OR
0001665160-20-000196	39	PA
0001665160-20-000196	40	PR
0001665160-20-000196	41	RI
0001665160-20-000196	42	SC
0001665160-20-000196	43	SD
0001665160-20-000196	44	TN
0001665160-20-000196	45	TX
0001665160-20-000196	46	UT
0001665160-20-000196	47	VT
0001665160-20-000196	48	VA
0001665160-20-000196	49	WA
0001665160-20-000196	50	WV
0001665160-20-000196	51	WI
0001665160-20-000196	52	WY
0001665160-20-000196	1	AL
0001665160-20-000196	2	AK
0001665160-20-000196	3	AZ
0001665160-20-000196	4	AR
0001665160-20-000196	5	CA
0001665160-20-000196	6	CO
0001665160-20-000196	7	CT
0001665160-20-000196	8	DE
0001665160-20-000196	9	DC
0001665160-20-000196	10	FL
0001665160-20-000196	11	GA
0001665160-20-000196	12	HI
0001665160-20-000196	13	ID
0001665160-20-000196	14	IL
0001665160-20-000196	15	IN
0001665160-20-000196	16	IA
0001665160-20-000196	17	KS
0001665160-20-000196	18	KY
0001665160-20-000196	19	LA
0001665160-20-000196	20	ME
0001665160-20-000196	21	MD
0001665160-20-000196	22	MA
0001665160-20-000196	23	MI
0001665160-20-000196	24	MN
0001665160-20-000196	25	MS
0001665160-20-000196	26	MO
0001665160-20-000196	27	MT
0001665160-20-000196	28	NE
0001665160-20-000196	29	NV
0001665160-20-000196	30	NH
0001665160-20-000196	31	NJ
0001665160-20-000196	34	NC
0001670254-20-000174	9	DC
0001670254-20-000174	10	FL
0001670254-20-000174	11	GA
0001670254-20-000174	12	HI
0001670254-20-000174	13	ID
0001670254-20-000174	14	IL
0001670254-20-000174	15	IN
0001670254-20-000174	16	IA
0001670254-20-000174	17	KS
0001670254-20-000174	18	KY
0001670254-20-000174	19	LA
0001670254-20-000174	20	ME
0001670254-20-000174	21	MD
0001670254-20-000174	22	MA
0001670254-20-000174	23	MI
0001670254-20-000174	24	MN
0001670254-20-000174	25	MS
0001670254-20-000174	26	MO
0001670254-20-000174	27	MT
0001670254-20-000174	28	NE
0001670254-20-000174	29	NV
0001670254-20-000174	30	NH
0001670254-20-000174	31	NJ
0001670254-20-000174	32	NM
0001670254-20-000174	33	NY
0001670254-20-000174	34	NC
0001670254-20-000174	35	ND
0001670254-20-000174	36	OH
0001670254-20-000174	37	OK
0001670254-20-000174	38	OR
0001670254-20-000174	39	PA
0001670254-20-000174	40	RI
0001670254-20-000174	41	SC
0001670254-20-000174	42	SD
0001670254-20-000174	43	TN
0001670254-20-000174	44	TX
0001670254-20-000174	45	UT
0001670254-20-000174	46	VT
0001670254-20-000174	47	VA
0001670254-20-000174	48	WA
0001670254-20-000174	49	WV
0001670254-20-000174	50	WI
0001670254-20-000174	51	WY
0001670254-20-000174	52	B5
0001670254-20-000174	53	GU
0001670254-20-000174	54	PR
0001670254-20-000174	55	VI
0001670254-20-000174	56	1V
0001670254-20-000172	30	NH
0001670254-20-000172	31	NJ
0001670254-20-000172	32	NM
0001670254-20-000172	33	NY
0001670254-20-000172	34	NC
0001670254-20-000172	35	ND
0001670254-20-000172	36	OH
0001670254-20-000172	37	OK
0001670254-20-000172	38	OR
0001670254-20-000172	39	PA
0001670254-20-000172	40	RI
0001670254-20-000172	41	SC
0001670254-20-000172	42	SD
0001670254-20-000172	43	TN
0001670254-20-000172	44	TX
0001670254-20-000172	45	UT
0001670254-20-000172	46	VT
0001670254-20-000172	47	VA
0001670254-20-000172	48	WA
0001670254-20-000172	49	WV
0001670254-20-000172	50	WI
0001670254-20-000172	51	WY
0001670254-20-000172	52	B5
0001670254-20-000172	53	GU
0001670254-20-000172	54	PR
0001670254-20-000172	55	VI
0001670254-20-000172	56	1V
0001670254-20-000172	25	MS
0001670254-20-000172	26	MO
0001670254-20-000172	27	MT
0001670254-20-000172	28	NE
0001670254-20-000172	29	NV
0001670254-20-000172	24	MN
0001670254-20-000172	16	IA
0001670254-20-000172	17	KS
0001670254-20-000172	18	KY
0001670254-20-000172	19	LA
0001670254-20-000172	20	ME
0001670254-20-000172	21	MD
0001670254-20-000172	22	MA
0001670254-20-000172	23	MI
0001670254-20-000172	1	AL
0001670254-20-000172	2	AK
0001670254-20-000172	3	AZ
0001670254-20-000172	4	AR
0001670254-20-000172	5	CA
0001670254-20-000172	6	CO
0001670254-20-000172	7	CT
0001670254-20-000172	8	DE
0001670254-20-000172	9	DC
0001670254-20-000172	10	FL
0001670254-20-000172	11	GA
0001670254-20-000172	12	HI
0001670254-20-000172	13	ID
0001670254-20-000172	14	IL
0001670254-20-000172	15	IN
0001670254-20-000174	1	AL
0001670254-20-000174	2	AK
0001670254-20-000174	3	AZ
0001670254-20-000174	4	AR
0001670254-20-000174	5	CA
0001670254-20-000174	6	CO
0001670254-20-000174	7	CT
0001670254-20-000174	8	DE
0001800525-20-000001	22	MA
0001800525-20-000001	41	RI
0001800525-20-000001	24	MN
0001800525-20-000001	25	MS
0001800525-20-000001	26	MO
0001800525-20-000001	27	MT
0001800525-20-000001	28	NE
0001800525-20-000001	29	NV
0001800525-20-000001	30	NH
0001800525-20-000001	31	NJ
0001800525-20-000001	32	NM
0001800525-20-000001	33	NY
0001800525-20-000001	34	NC
0001800525-20-000001	35	ND
0001800525-20-000001	36	OH
0001800525-20-000001	37	OK
0001800525-20-000001	38	OR
0001800525-20-000001	39	PA
0001800525-20-000001	40	PR
0001800525-20-000001	1	AL
0001800525-20-000001	2	AK
0001800525-20-000001	3	AZ
0001800525-20-000001	4	AR
0001800525-20-000001	5	CA
0001800525-20-000001	6	CO
0001800525-20-000001	7	CT
0001800525-20-000001	8	DE
0001800525-20-000001	9	DC
0001800525-20-000001	10	FL
0001800525-20-000001	11	GA
0001800525-20-000001	12	HI
0001800525-20-000001	13	ID
0001800525-20-000001	14	IL
0001800525-20-000001	15	IN
0001800525-20-000001	16	IA
0001800525-20-000001	17	KS
0001800525-20-000001	18	KY
0001800525-20-000001	19	LA
0001800525-20-000001	20	ME
0001800525-20-000001	21	MD
0001800525-20-000001	42	SC
0001800525-20-000001	43	SD
0001800525-20-000001	44	TN
0001800525-20-000001	45	TX
0001800525-20-000001	46	UT
0001800525-20-000001	47	VT
0001800525-20-000001	48	VA
0001800525-20-000001	49	WA
0001800525-20-000001	50	WV
0001800525-20-000001	51	WI
0001800525-20-000001	52	WY
0001800525-20-000001	23	MI
0001665160-20-000195	1	AL
0001665160-20-000195	52	WY
0001665160-20-000195	3	AZ
0001665160-20-000195	4	AR
0001665160-20-000195	5	CA
0001665160-20-000195	6	CO
0001665160-20-000195	7	CT
0001665160-20-000195	8	DC
0001665160-20-000195	9	DE
0001665160-20-000195	10	FL
0001665160-20-000195	11	GA
0001665160-20-000195	12	HI
0001665160-20-000195	13	ID
0001665160-20-000195	14	IL
0001665160-20-000195	15	IN
0001665160-20-000195	16	IA
0001665160-20-000195	17	KS
0001665160-20-000195	18	KY
0001665160-20-000195	19	LA
0001665160-20-000195	20	ME
0001665160-20-000195	21	MD
0001665160-20-000195	22	MA
0001665160-20-000195	23	MI
0001665160-20-000195	24	MN
0001665160-20-000195	25	MS
0001665160-20-000195	26	MO
0001665160-20-000195	27	MT
0001665160-20-000195	28	NE
0001665160-20-000195	29	NV
0001665160-20-000195	30	NH
0001665160-20-000195	31	NJ
0001665160-20-000195	32	NM
0001665160-20-000195	33	NY
0001665160-20-000195	34	NC
0001665160-20-000195	35	ND
0001665160-20-000195	36	OH
0001665160-20-000195	37	OK
0001665160-20-000195	38	OR
0001665160-20-000195	39	PA
0001665160-20-000195	40	PR
0001665160-20-000195	41	RI
0001665160-20-000195	42	SC
0001665160-20-000195	43	SD
0001665160-20-000195	44	TN
0001665160-20-000195	45	TX
0001665160-20-000195	46	UT
0001665160-20-000195	47	VT
0001665160-20-000195	48	VA
0001665160-20-000195	49	WA
0001665160-20-000195	50	WV
0001665160-20-000195	51	WI
0001665160-20-000195	2	AK
0001746059-20-000070	25	MS
0001746059-20-000070	26	MO
0001746059-20-000070	27	MT
0001746059-20-000070	28	NE
0001746059-20-000070	29	NV
0001746059-20-000070	30	NH
0001746059-20-000070	31	NJ
0001746059-20-000070	32	NM
0001746059-20-000070	33	NY
0001746059-20-000070	34	NC
0001746059-20-000070	35	ND
0001746059-20-000070	36	OH
0001746059-20-000070	37	OK
0001746059-20-000070	38	OR
0001746059-20-000070	39	PA
0001746059-20-000070	40	PR
0001746059-20-000070	41	RI
0001746059-20-000070	42	SC
0001746059-20-000070	43	SD
0001746059-20-000070	44	TN
0001746059-20-000070	45	TX
0001746059-20-000070	46	UT
0001746059-20-000070	47	VT
0001746059-20-000070	48	VA
0001746059-20-000070	49	WA
0001746059-20-000070	50	WV
0001746059-20-000070	51	WI
0001746059-20-000070	52	WY
0001746059-20-000070	10	FL
0001746059-20-000070	11	GA
0001746059-20-000070	12	HI
0001746059-20-000070	13	ID
0001746059-20-000070	14	IL
0001746059-20-000070	15	IN
0001746059-20-000070	16	IA
0001746059-20-000070	17	KS
0001746059-20-000070	18	KY
0001746059-20-000070	19	LA
0001746059-20-000070	20	ME
0001746059-20-000070	21	MD
0001746059-20-000070	22	MA
0001746059-20-000070	23	MI
0001746059-20-000070	24	MN
0001746059-20-000070	1	AL
0001746059-20-000070	2	AK
0001746059-20-000070	3	AZ
0001746059-20-000070	4	AR
0001746059-20-000070	5	CA
0001746059-20-000070	6	CO
0001746059-20-000070	7	CT
0001746059-20-000070	8	DE
0001746059-20-000070	9	DC
0001746059-20-000069	46	UT
0001746059-20-000069	45	TX
0001746059-20-000069	48	VA
0001746059-20-000069	49	WA
0001746059-20-000069	50	WV
0001746059-20-000069	51	WI
0001746059-20-000069	52	WY
0001746059-20-000069	1	AL
0001746059-20-000069	2	AK
0001746059-20-000069	3	AZ
0001746059-20-000069	4	AR
0001746059-20-000069	5	CA
0001746059-20-000069	6	CO
0001746059-20-000069	7	CT
0001746059-20-000069	8	DE
0001746059-20-000069	9	DC
0001746059-20-000069	10	FL
0001746059-20-000069	11	GA
0001746059-20-000069	12	HI
0001746059-20-000069	13	ID
0001746059-20-000069	14	IL
0001746059-20-000069	15	IN
0001746059-20-000069	16	IA
0001746059-20-000069	17	KS
0001746059-20-000069	18	KY
0001746059-20-000069	19	LA
0001746059-20-000069	20	ME
0001746059-20-000069	21	MD
0001746059-20-000069	22	MA
0001746059-20-000069	23	MI
0001746059-20-000069	24	MN
0001746059-20-000069	25	MS
0001746059-20-000069	26	MO
0001746059-20-000069	27	MT
0001746059-20-000069	28	NE
0001746059-20-000069	29	NV
0001746059-20-000069	30	NH
0001746059-20-000069	31	NJ
0001746059-20-000069	32	NM
0001746059-20-000069	33	NY
0001746059-20-000069	34	NC
0001746059-20-000069	35	ND
0001746059-20-000069	36	OH
0001746059-20-000069	37	OK
0001746059-20-000069	38	OR
0001746059-20-000069	39	PA
0001746059-20-000069	40	PR
0001746059-20-000069	41	RI
0001746059-20-000069	42	SC
0001746059-20-000069	43	SD
0001746059-20-000069	44	TN
0001746059-20-000069	47	VT
0001792640-20-000003	1	AL
0001792640-20-000003	64	Z4
0001792640-20-000003	3	AZ
0001792640-20-000003	4	AR
0001792640-20-000003	5	CA
0001792640-20-000003	6	CO
0001792640-20-000003	7	CT
0001792640-20-000003	8	DE
0001792640-20-000003	9	DC
0001792640-20-000003	10	FL
0001792640-20-000003	11	GA
0001792640-20-000003	12	HI
0001792640-20-000003	13	ID
0001792640-20-000003	14	IL
0001792640-20-000003	15	IN
0001792640-20-000003	16	IA
0001792640-20-000003	17	KS
0001792640-20-000003	18	KY
0001792640-20-000003	19	LA
0001792640-20-000003	20	ME
0001792640-20-000003	21	MD
0001792640-20-000003	22	MA
0001792640-20-000003	23	MI
0001792640-20-000003	24	MN
0001792640-20-000003	25	MS
0001792640-20-000003	26	MO
0001792640-20-000003	27	MT
0001792640-20-000003	28	NE
0001792640-20-000003	29	NV
0001792640-20-000003	30	NH
0001792640-20-000003	31	NJ
0001792640-20-000003	32	NM
0001792640-20-000003	33	NY
0001792640-20-000003	34	NC
0001792640-20-000003	35	ND
0001792640-20-000003	36	OH
0001792640-20-000003	37	OK
0001792640-20-000003	38	OR
0001792640-20-000003	39	PA
0001792640-20-000003	40	PR
0001792640-20-000003	41	RI
0001792640-20-000003	42	SC
0001792640-20-000003	43	SD
0001792640-20-000003	44	TN
0001792640-20-000003	45	TX
0001792640-20-000003	46	UT
0001792640-20-000003	47	VT
0001792640-20-000003	48	VA
0001792640-20-000003	49	WA
0001792640-20-000003	50	WV
0001792640-20-000003	51	WI
0001792640-20-000003	52	WY
0001792640-20-000003	53	A0
0001792640-20-000003	54	A1
0001792640-20-000003	55	A2
0001792640-20-000003	56	A3
0001792640-20-000003	57	A4
0001792640-20-000003	58	A5
0001792640-20-000003	59	A6
0001792640-20-000003	60	A7
0001792640-20-000003	61	A8
0001792640-20-000003	62	A9
0001792640-20-000003	63	B0
0001792640-20-000003	2	AK
0001793655-20-000001	22	MA
0001793655-20-000001	23	MI
0001793655-20-000001	24	MN
0001793655-20-000001	25	MS
0001793655-20-000001	26	MO
0001793655-20-000001	27	MT
0001793655-20-000001	28	NE
0001793655-20-000001	29	NV
0001793655-20-000001	30	NH
0001793655-20-000001	31	NJ
0001793655-20-000001	32	NM
0001793655-20-000001	33	NY
0001793655-20-000001	34	NC
0001793655-20-000001	35	ND
0001793655-20-000001	36	OH
0001793655-20-000001	37	OK
0001793655-20-000001	38	OR
0001793655-20-000001	39	PA
0001793655-20-000001	40	PR
0001793655-20-000001	41	RI
0001793655-20-000001	42	SC
0001793655-20-000001	43	SD
0001793655-20-000001	44	TN
0001793655-20-000001	45	TX
0001793655-20-000001	46	UT
0001793655-20-000001	47	VT
0001793655-20-000001	48	VA
0001793655-20-000001	49	WA
0001793655-20-000001	50	WV
0001793655-20-000001	51	WI
0001793655-20-000001	52	WY
0001793655-20-000001	53	A0
0001793655-20-000001	54	A1
0001793655-20-000001	55	A2
0001793655-20-000001	56	A3
0001793655-20-000001	57	A4
0001793655-20-000001	58	A5
0001793655-20-000001	59	A6
0001793655-20-000001	60	A7
0001793655-20-000001	61	A8
0001793655-20-000001	62	A9
0001793655-20-000001	63	B0
0001793655-20-000001	64	Z4
0001793655-20-000001	1	AL
0001793655-20-000001	2	AK
0001793655-20-000001	3	AZ
0001793655-20-000001	4	AR
0001793655-20-000001	5	CA
0001793655-20-000001	6	CO
0001793655-20-000001	7	CT
0001793655-20-000001	8	DE
0001793655-20-000001	9	DC
0001793655-20-000001	10	FL
0001793655-20-000001	11	GA
0001793655-20-000001	12	HI
0001793655-20-000001	13	ID
0001793655-20-000001	14	IL
0001793655-20-000001	15	IN
0001793655-20-000001	16	IA
0001793655-20-000001	17	KS
0001793655-20-000001	18	KY
0001793655-20-000001	19	LA
0001793655-20-000001	20	ME
0001793655-20-000001	21	MD
0001802740-20-000002	5	CA
0001802740-20-000002	51	WY
0001802740-20-000002	7	CT
0001802740-20-000002	8	DE
0001802740-20-000002	9	DC
0001802740-20-000002	10	FL
0001802740-20-000002	11	GA
0001802740-20-000002	12	HI
0001802740-20-000002	13	ID
0001802740-20-000002	14	IL
0001802740-20-000002	15	IN
0001802740-20-000002	1	AL
0001802740-20-000002	2	AK
0001802740-20-000002	3	AZ
0001802740-20-000002	4	AR
0001802740-20-000002	16	IA
0001802740-20-000002	17	KS
0001802740-20-000002	18	KY
0001802740-20-000002	19	LA
0001802740-20-000002	20	ME
0001802740-20-000002	21	MD
0001802740-20-000002	22	MA
0001802740-20-000002	23	MI
0001802740-20-000002	24	MN
0001802740-20-000002	25	MS
0001802740-20-000002	26	MO
0001802740-20-000002	27	MT
0001802740-20-000002	28	NE
0001802740-20-000002	29	NV
0001802740-20-000002	30	NH
0001802740-20-000002	31	NJ
0001802740-20-000002	32	ND
0001802740-20-000002	33	OH
0001802740-20-000002	34	OK
0001802740-20-000002	35	OR
0001802740-20-000002	36	PA
0001802740-20-000002	37	NM
0001802740-20-000002	38	NY
0001802740-20-000002	39	NC
0001802740-20-000002	40	RI
0001802740-20-000002	41	SC
0001802740-20-000002	42	SD
0001802740-20-000002	43	TN
0001802740-20-000002	44	TX
0001802740-20-000002	45	UT
0001802740-20-000002	46	WV
0001802740-20-000002	47	WI
0001802740-20-000002	48	VT
0001802740-20-000002	49	VA
0001802740-20-000002	50	WA
0001802740-20-000002	6	CO
0001665160-20-000190	1	AL
0001665160-20-000190	2	AK
0001665160-20-000190	3	AZ
0001665160-20-000190	4	AR
0001665160-20-000190	5	CA
0001665160-20-000190	6	CO
0001665160-20-000190	7	CT
0001665160-20-000190	8	DE
0001665160-20-000190	9	DC
0001665160-20-000190	10	FL
0001665160-20-000190	11	GA
0001665160-20-000190	12	HI
0001665160-20-000190	13	ID
0001665160-20-000190	14	IL
0001665160-20-000190	15	IN
0001665160-20-000190	16	IA
0001665160-20-000190	17	KS
0001665160-20-000190	18	KY
0001665160-20-000190	19	LA
0001665160-20-000190	20	ME
0001665160-20-000190	21	MD
0001665160-20-000190	22	MA
0001665160-20-000190	23	MI
0001665160-20-000190	24	MN
0001665160-20-000190	25	MS
0001665160-20-000190	26	MO
0001665160-20-000190	27	MT
0001665160-20-000190	28	NE
0001665160-20-000190	29	NV
0001665160-20-000190	30	NH
0001665160-20-000190	31	NJ
0001665160-20-000190	32	NM
0001665160-20-000190	33	NY
0001665160-20-000190	34	NC
0001665160-20-000190	35	ND
0001665160-20-000190	36	OH
0001665160-20-000190	37	OK
0001665160-20-000190	38	OR
0001665160-20-000190	39	PA
0001665160-20-000190	40	PR
0001665160-20-000190	41	RI
0001665160-20-000190	42	SC
0001665160-20-000190	43	SD
0001665160-20-000190	44	TN
0001665160-20-000190	45	TX
0001665160-20-000190	46	UT
0001665160-20-000190	47	VT
0001665160-20-000190	48	VA
0001665160-20-000190	49	WA
0001665160-20-000190	50	WV
0001665160-20-000190	51	WI
0001665160-20-000190	52	WY
0001665160-20-000189	28	NE
0001665160-20-000189	27	MT
0001665160-20-000189	30	NH
0001665160-20-000189	31	NJ
0001665160-20-000189	32	NM
0001665160-20-000189	33	NY
0001665160-20-000189	34	NC
0001665160-20-000189	35	ND
0001665160-20-000189	36	OH
0001665160-20-000189	37	OK
0001665160-20-000189	38	OR
0001665160-20-000189	1	AL
0001665160-20-000189	2	AK
0001665160-20-000189	3	AZ
0001665160-20-000189	4	AR
0001665160-20-000189	5	CA
0001665160-20-000189	6	CO
0001665160-20-000189	7	CT
0001665160-20-000189	8	DE
0001665160-20-000189	9	DC
0001665160-20-000189	10	FL
0001665160-20-000189	11	GA
0001665160-20-000189	12	HI
0001665160-20-000189	13	ID
0001665160-20-000189	39	PA
0001665160-20-000189	40	PR
0001665160-20-000189	41	RI
0001665160-20-000189	42	SC
0001665160-20-000189	43	SD
0001665160-20-000189	44	TN
0001665160-20-000189	45	TX
0001665160-20-000189	46	UT
0001665160-20-000189	47	VT
0001665160-20-000189	48	VA
0001665160-20-000189	49	WA
0001665160-20-000189	50	WV
0001665160-20-000189	51	WI
0001665160-20-000189	52	WY
0001665160-20-000189	29	NV
0001665160-20-000189	14	IL
0001665160-20-000189	15	IN
0001665160-20-000189	16	IA
0001665160-20-000189	17	KS
0001665160-20-000189	18	KY
0001665160-20-000189	19	LA
0001665160-20-000189	20	ME
0001665160-20-000189	21	MD
0001665160-20-000189	22	MA
0001665160-20-000189	23	MI
0001665160-20-000189	24	MN
0001665160-20-000189	25	MS
0001665160-20-000189	26	MO
0001736283-20-000002	1	VA
0001805177-20-000004	49	WA
0001805177-20-000004	50	WV
0001805177-20-000004	51	WI
0001805177-20-000004	52	WY
0001805177-20-000004	53	A0
0001805177-20-000004	54	A1
0001805177-20-000004	55	A2
0001805177-20-000004	56	A3
0001805177-20-000004	57	A4
0001805177-20-000004	58	A5
0001805177-20-000004	59	A6
0001805177-20-000004	60	A7
0001805177-20-000004	61	A8
0001805177-20-000004	62	A9
0001805177-20-000004	63	B0
0001805177-20-000004	64	Z4
0001805177-20-000004	42	SC
0001805177-20-000004	43	SD
0001805177-20-000004	44	TN
0001805177-20-000004	45	TX
0001805177-20-000004	46	UT
0001805177-20-000004	34	NC
0001805177-20-000004	35	ND
0001805177-20-000004	36	OH
0001805177-20-000004	37	OK
0001805177-20-000004	38	OR
0001805177-20-000004	39	PA
0001805177-20-000004	40	PR
0001805177-20-000004	41	RI
0001805177-20-000004	18	KY
0001805177-20-000004	19	LA
0001805177-20-000004	20	ME
0001805177-20-000004	21	MD
0001805177-20-000004	22	MA
0001805177-20-000004	23	MI
0001805177-20-000004	24	MN
0001805177-20-000004	25	MS
0001805177-20-000004	26	MO
0001805177-20-000004	27	MT
0001805177-20-000004	28	NE
0001805177-20-000004	29	NV
0001805177-20-000004	30	NH
0001805177-20-000004	31	NJ
0001805177-20-000004	32	NM
0001805177-20-000004	33	NY
0001805177-20-000004	1	AL
0001805177-20-000004	2	AK
0001805177-20-000004	3	AZ
0001805177-20-000004	4	AR
0001805177-20-000004	5	CA
0001805177-20-000004	6	CO
0001805177-20-000004	7	CT
0001805177-20-000004	8	DE
0001805177-20-000004	9	DC
0001805177-20-000004	10	FL
0001805177-20-000004	11	GA
0001805177-20-000004	12	HI
0001805177-20-000004	13	ID
0001805177-20-000004	14	IL
0001805177-20-000004	15	IN
0001805177-20-000004	16	IA
0001805177-20-000004	17	KS
0001805177-20-000004	47	VT
0001805177-20-000004	48	VA
0001736283-20-000001	1	WI
0001805177-20-000003	52	WY
0001805177-20-000003	53	A0
0001805177-20-000003	54	A1
0001805177-20-000003	55	A2
0001805177-20-000003	56	A3
0001805177-20-000003	1	AL
0001805177-20-000003	2	AK
0001805177-20-000003	3	AZ
0001805177-20-000003	4	AR
0001805177-20-000003	5	CA
0001805177-20-000003	6	CO
0001805177-20-000003	7	CT
0001805177-20-000003	8	DE
0001805177-20-000003	9	DC
0001805177-20-000003	10	FL
0001805177-20-000003	11	GA
0001805177-20-000003	12	HI
0001805177-20-000003	13	ID
0001805177-20-000003	14	IL
0001805177-20-000003	15	IN
0001805177-20-000003	16	IA
0001805177-20-000003	17	KS
0001805177-20-000003	18	KY
0001805177-20-000003	19	LA
0001805177-20-000003	20	ME
0001805177-20-000003	21	MD
0001805177-20-000003	22	MA
0001805177-20-000003	23	MI
0001805177-20-000003	24	MN
0001805177-20-000003	25	MS
0001805177-20-000003	26	MO
0001805177-20-000003	27	MT
0001805177-20-000003	28	NE
0001805177-20-000003	29	NV
0001805177-20-000003	30	NH
0001805177-20-000003	31	NJ
0001805177-20-000003	32	NM
0001805177-20-000003	33	NY
0001805177-20-000003	34	NC
0001805177-20-000003	35	ND
0001805177-20-000003	36	OH
0001805177-20-000003	37	OK
0001805177-20-000003	38	OR
0001805177-20-000003	39	PA
0001805177-20-000003	40	PR
0001805177-20-000003	41	RI
0001805177-20-000003	42	SC
0001805177-20-000003	43	SD
0001805177-20-000003	44	TN
0001805177-20-000003	45	TX
0001805177-20-000003	46	UT
0001805177-20-000003	47	VT
0001805177-20-000003	48	VA
0001805177-20-000003	49	WA
0001805177-20-000003	50	WV
0001805177-20-000003	51	WI
0001805177-20-000003	57	A4
0001805177-20-000003	58	A5
0001805177-20-000003	59	A6
0001805177-20-000003	60	A7
0001805177-20-000003	61	A8
0001805177-20-000003	62	A9
0001805177-20-000003	63	B0
0001805177-20-000003	64	Z4
0001666102-20-000005	1	AL
0001666102-20-000005	29	NV
0001666102-20-000005	3	AZ
0001666102-20-000005	4	AR
0001666102-20-000005	5	CA
0001666102-20-000005	6	CO
0001666102-20-000005	7	CT
0001666102-20-000005	8	DE
0001666102-20-000005	9	DC
0001666102-20-000005	10	FL
0001666102-20-000005	11	GA
0001666102-20-000005	12	HI
0001666102-20-000005	13	ID
0001666102-20-000005	14	IL
0001666102-20-000005	15	IN
0001666102-20-000005	16	IA
0001666102-20-000005	17	KS
0001666102-20-000005	18	KY
0001666102-20-000005	19	LA
0001666102-20-000005	20	ME
0001666102-20-000005	21	MD
0001666102-20-000005	22	MA
0001666102-20-000005	30	NH
0001666102-20-000005	31	NJ
0001666102-20-000005	32	NM
0001666102-20-000005	33	NY
0001666102-20-000005	34	NC
0001666102-20-000005	35	ND
0001666102-20-000005	36	OH
0001666102-20-000005	37	OK
0001666102-20-000005	38	OR
0001666102-20-000005	39	PA
0001666102-20-000005	40	PR
0001666102-20-000005	41	RI
0001666102-20-000005	42	SC
0001666102-20-000005	43	SD
0001666102-20-000005	44	TN
0001666102-20-000005	45	TX
0001666102-20-000005	46	UT
0001666102-20-000005	47	VT
0001666102-20-000005	48	VA
0001666102-20-000005	49	WA
0001666102-20-000005	50	WV
0001666102-20-000005	51	WI
0001666102-20-000005	52	WY
0001666102-20-000005	23	MI
0001666102-20-000005	24	MN
0001666102-20-000005	25	MS
0001666102-20-000005	26	MO
0001666102-20-000005	27	MT
0001666102-20-000005	28	NE
0001666102-20-000005	2	AK
0001665160-20-000188	9	DC
0001665160-20-000188	10	FL
0001665160-20-000188	11	GA
0001665160-20-000188	12	HI
0001665160-20-000188	13	ID
0001665160-20-000188	14	IL
0001665160-20-000188	15	IN
0001665160-20-000188	16	IA
0001665160-20-000188	17	KS
0001665160-20-000188	18	KY
0001665160-20-000188	19	LA
0001665160-20-000188	20	ME
0001665160-20-000188	21	MD
0001665160-20-000188	22	MA
0001665160-20-000188	23	MI
0001665160-20-000188	24	MN
0001665160-20-000188	25	MS
0001665160-20-000188	26	MO
0001665160-20-000188	27	MT
0001665160-20-000188	28	NE
0001665160-20-000188	29	NV
0001665160-20-000188	30	NH
0001665160-20-000188	31	NJ
0001665160-20-000188	32	NM
0001665160-20-000188	33	NC
0001665160-20-000188	34	ND
0001665160-20-000188	35	OH
0001665160-20-000188	36	OK
0001665160-20-000188	37	OR
0001665160-20-000188	38	PA
0001665160-20-000188	39	PR
0001665160-20-000188	40	RI
0001665160-20-000188	41	SC
0001665160-20-000188	42	SD
0001665160-20-000188	43	TN
0001665160-20-000188	44	TX
0001665160-20-000188	45	UT
0001665160-20-000188	46	VT
0001665160-20-000188	47	VA
0001665160-20-000188	48	WA
0001665160-20-000188	49	WV
0001665160-20-000188	50	WI
0001665160-20-000188	51	WY
0001665160-20-000188	1	AL
0001665160-20-000188	2	AK
0001665160-20-000188	3	AZ
0001665160-20-000188	4	AR
0001665160-20-000188	5	CA
0001665160-20-000188	6	CO
0001665160-20-000188	7	CT
0001665160-20-000188	8	DE
0001790424-20-000003	1	AL
0001790424-20-000003	33	NY
0001790424-20-000003	3	AZ
0001790424-20-000003	4	AR
0001790424-20-000003	5	CA
0001790424-20-000003	6	CO
0001790424-20-000003	7	CT
0001790424-20-000003	8	DE
0001790424-20-000003	34	NC
0001790424-20-000003	35	ND
0001790424-20-000003	36	OH
0001790424-20-000003	37	OK
0001790424-20-000003	38	OR
0001790424-20-000003	39	PA
0001790424-20-000003	40	PR
0001790424-20-000003	41	RI
0001790424-20-000003	42	SC
0001790424-20-000003	43	SD
0001790424-20-000003	44	TN
0001790424-20-000003	45	TX
0001790424-20-000003	46	UT
0001790424-20-000003	47	VT
0001790424-20-000003	48	VA
0001790424-20-000003	49	WA
0001790424-20-000003	50	WV
0001790424-20-000003	51	WI
0001790424-20-000003	52	WY
0001790424-20-000003	53	A0
0001790424-20-000003	54	A1
0001790424-20-000003	55	A2
0001790424-20-000003	56	A3
0001790424-20-000003	57	A4
0001790424-20-000003	58	A5
0001790424-20-000003	59	A6
0001790424-20-000003	60	A7
0001790424-20-000003	61	A8
0001790424-20-000003	62	A9
0001790424-20-000003	63	B0
0001790424-20-000003	64	Z4
0001790424-20-000003	9	DC
0001790424-20-000003	10	FL
0001790424-20-000003	11	GA
